gene_symbol,gene_name
ENSG00000116171,SCP2
ENSG00000142864,SERBP1
ENSG00000116717,GADD45A
ENSG00000116754,SRSF11
ENSG00000134215,VAV3
ENSG00000116266,STXBP3
ENSG00000197780,TAF13
ENSG00000116299,KIAA1324
ENSG00000143126,CELSR2
ENSG00000265241,RBM8A
ENSG00000143369,ECM1
ENSG00000143549,TPM3
ENSG00000169241,SLC50A1
ENSG00000132698,RAB25
ENSG00000198929,NOS1AP
ENSG00000162704,ARPC5
ENSG00000135842,FAM129A
ENSG00000213047,DENND1B
ENSG00000151414,NEK7
ENSG00000198700,IPO9
ENSG00000077157,PPP1R12B
ENSG00000163485,ADORA1
ENSG00000058668,ATP2B4
ENSG00000184144,CNTN2
ENSG00000174514,MFSD4A
ENSG00000162889,MAPKAPK2
ENSG00000117335,CD46
ENSG00000136636,KCTD3
ENSG00000162819,BROX
ENSG00000162909,CAPN2
ENSG00000162923,WDR26
ENSG00000162910,MRPL55
ENSG00000135750,KCNK1
ENSG00000168264,IRF2BP2
ENSG00000198626,RYR2
ENSG00000035687,ADSS
ENSG00000143653,SCCPDH
ENSG00000134313,KIDINS220
ENSG00000162975,KCNF1
ENSG00000115884,SDC1
ENSG00000115234,SNX17
ENSG00000158089,GALNT14
ENSG00000143889,HNRNPLL
ENSG00000068912,ERLEC1
ENSG00000115355,CCDC88A
ENSG00000082898,XPO1
ENSG00000198380,GFPT1
ENSG00000169564,PCBP1
ENSG00000115073,ACTR1B
ENSG00000115091,ACTR3
ENSG00000136541,ERMN
ENSG00000136531,SCN2A
ENSG00000071967,CYBRD1
ENSG00000077380,DYNC1I2
ENSG00000170144,HNRNPA3
ENSG00000162992,NEUROD1
ENSG00000115524,SF3B1
ENSG00000138443,ABI2
ENSG00000135924,DNAJB2
ENSG00000054356,PTPRN
ENSG00000153827,TRIP12
ENSG00000173692,PSMD1
ENSG00000115694,STK25
ENSG00000237940,LINC01238
ENSG00000150995,ITPR1
ENSG00000144550,CPNE9
ENSG00000157020,SEC13
ENSG00000170860,LSM3
ENSG00000178252,WDR6
ENSG00000012171,SEMA3B
ENSG00000136068,FLNB
ENSG00000163637,PRICKLE2
ENSG00000080822,CLDND1
ENSG00000144802,NFKBIZ
ENSG00000185565,LSAMP
ENSG00000114023,FAM162A
ENSG00000114019,AMOTL2
ENSG00000051382,PIK3CB
ENSG00000184432,COPB2
ENSG00000082996,RNF13
ENSG00000168827,GFM1
ENSG00000136522,MRPL47
ENSG00000188001,TPRG1
ENSG00000087274,ADD1
ENSG00000078140,UBE2K
ENSG00000134851,TMEM165
ENSG00000138760,SCARB2
ENSG00000145284,SCD5
ENSG00000138696,BMPR1B
ENSG00000174749,FAM241A
ENSG00000174607,UGT8
ENSG00000109654,TRIM2
ENSG00000109738,GLRB
ENSG00000164125,FAM198B
ENSG00000196104,SPOCK3
ENSG00000218336,TENM3
ENSG00000170561,IRX2
ENSG00000169862,CTNND2
ENSG00000154153,RETREG1
ENSG00000250722,SELENOP
ENSG00000112972,HMGCS1
ENSG00000113088,GZMK
ENSG00000113595,TRIM23
ENSG00000249437,NAIP
ENSG00000113048,MRPS27
ENSG00000113161,HMGCR
ENSG00000085365,SCAMP1
ENSG00000145715,RASA1
ENSG00000113441,LNPEP
ENSG00000138829,FBN2
ENSG00000164403,SHROOM1
ENSG00000170606,HSPA4
ENSG00000119048,UBE2B
ENSG00000069011,PITX1
ENSG00000113580,NR3C1
ENSG00000133706,LARS
ENSG00000113269,RNF130
ENSG00000224531,SMIM13
ENSG00000112186,CAP2
ENSG00000204655,MOG
ENSG00000096092,TMEM14A
ENSG00000112697,TMEM30A
ENSG00000135317,SNX14
ENSG00000196591,HDAC2
ENSG00000187189,TSPYL4
ENSG00000111885,MAN1A1
ENSG00000135549,PKIB
ENSG00000111907,TPD52L1
ENSG00000079819,EPB41L2
ENSG00000079950,STX7
ENSG00000118515,SGK1
ENSG00000051620,HEBP2
ENSG00000146386,ABRACL
ENSG00000010818,HIVEP2
ENSG00000146476,ARMT1
ENSG00000078269,SYNJ2
ENSG00000146433,TMEM181
ENSG00000146425,DYNLT1
ENSG00000186340,THBS2
ENSG00000164828,SUN1
ENSG00000136238,RAC1
ENSG00000136240,KDELR2
ENSG00000106537,TSPAN13
ENSG00000105855,ITGB8
ENSG00000106052,TAX1BP1
ENSG00000011426,ANLN
ENSG00000006715,VPS41
ENSG00000058404,CAMK2B
ENSG00000105968,H2AFV
ENSG00000127955,GNAI1
ENSG00000004766,VPS50
ENSG00000158560,DYNC1I1
ENSG00000231764,DLX6-AS1
ENSG00000241685,ARPC1A
ENSG00000121716,PILRB
ENSG00000008282,SYPL1
ENSG00000005249,PRKAR2B
ENSG00000128573,FOXP2
ENSG00000105887,MTPN
ENSG00000064393,HIPK2
ENSG00000133612,AGAP3
ENSG00000133627,ACTR3B
ENSG00000155093,PTPRN2
ENSG00000056998,GYG2
ENSG00000102007,PLP2
ENSG00000188021,UBQLN2
ENSG00000169562,GJB1
ENSG00000085224,ATRX
ENSG00000101843,PSMD10
ENSG00000077264,PAK3
ENSG00000101856,PGRMC1
ENSG00000005893,LAMP2
ENSG00000232119,MCTS1
ENSG00000125675,GRIA3
ENSG00000147274,RBMX
ENSG00000104723,TUSC3
ENSG00000104763,ASAH1
ENSG00000171428,NAT1
ENSG00000147548,NSD3
ENSG00000047249,ATP6V1H
ENSG00000137547,MRPL15
ENSG00000104388,RAB2A
ENSG00000137573,SULF1
ENSG00000133731,IMPA1
ENSG00000104408,EIF3E
ENSG00000104447,TRPS1
ENSG00000147677,EIF3H
ENSG00000147676,MAL2
ENSG00000136960,ENPP2
ENSG00000153317,ASAP1
ENSG00000104419,NDRG1
ENSG00000131773,KHDRBS3
ENSG00000160932,LY6E
ENSG00000104522,TSTA3
ENSG00000147853,AK3
ENSG00000175893,ZDHHC21
ENSG00000107362,ABHD17B
ENSG00000135002,RFK
ENSG00000135069,PSAT1
ENSG00000106723,SPIN1
ENSG00000127084,FGD3
ENSG00000157303,SUSD3
ENSG00000167081,PBX3
ENSG00000160445,ZER1
ENSG00000130707,ASS1
ENSG00000126878,AIF1L
ENSG00000148248,SURF4
ENSG00000107331,ABCA2
ENSG00000177697,CD151
ENSG00000177105,RHOG
ENSG00000110315,RNF141
ENSG00000236287,ZBED5
ENSG00000197601,FAR1
ENSG00000129084,PSMA1
ENSG00000135387,CAPRIN1
ENSG00000165916,PSMC3
ENSG00000124920,MYRF
ENSG00000176485,PLA2G16
ENSG00000179292,TMEM151A
ENSG00000172508,CARNS1
ENSG00000137497,NUMA1
ENSG00000186318,BACE1
ENSG00000196914,ARHGEF12
ENSG00000149557,FEZ1
ENSG00000166086,JAM3
ENSG00000067064,IDI1
ENSG00000151468,CCDC3
ENSG00000120594,PLXDC2
ENSG00000120549,KIAA1217
ENSG00000099246,RAB18
ENSG00000169813,HNRNPF
ENSG00000151150,ANK3
ENSG00000156113,KCNMA1
ENSG00000122378,FAM213A
ENSG00000198408,OGA
ENSG00000059915,PSD
ENSG00000166275,BORCS7
ENSG00000148700,ADD3
ENSG00000165868,HSPA12A
ENSG00000165672,PRDX3
ENSG00000107902,LHPP
ENSG00000127884,ECHS1
ENSG00000171840,NINJ2
ENSG00000084463,WBP11
ENSG00000111348,ARHGDIB
ENSG00000184613,NELL2
ENSG00000211584,SLC48A1
ENSG00000167553,TUBA1C
ENSG00000167778,SPRYD3
ENSG00000182379,NXPH4
ENSG00000175203,DCTN2
ENSG00000111530,CAND1
ENSG00000139329,LUM
ENSG00000166111,SVOP
ENSG00000076555,ACACB
ENSG00000174456,C12orf76
ENSG00000174437,ATP2A2
ENSG00000165566,AMER2
ENSG00000120694,HSPH1
ENSG00000102760,RGCC
ENSG00000136111,TBC1D4
ENSG00000139746,RBM26
ENSG00000178235,SLITRK1
ENSG00000129538,RNASE1
ENSG00000092199,HNRNPC
ENSG00000129562,DAD1
ENSG00000166091,CMTM5
ENSG00000151320,AKAP6
ENSG00000100916,BRMS1L
ENSG00000182400,TRAPPC6B
ENSG00000198513,ATL1
ENSG00000197045,GMFB
ENSG00000126803,HSPA2
ENSG00000054690,PLEKHH1
ENSG00000165929,TC2N
ENSG00000119698,PPP4R4
ENSG00000186910,SERPINA11
ENSG00000100664,EIF5
ENSG00000166206,GABRB3
ENSG00000137842,TMEM62
ENSG00000137767,SQOR
ENSG00000138593,SECISBP2L
ENSG00000260916,CCPG1
ENSG00000074410,CA12
ENSG00000140350,ANP32A
ENSG00000206053,JPT2
ENSG00000167964,RAB26
ENSG00000162078,ZG16B
ENSG00000006327,TNFRSF12A
ENSG00000162069,BICDL2
ENSG00000078328,RBFOX1
ENSG00000103512,NOMO1
ENSG00000167191,GPRC5B
ENSG00000177508,IRX3
ENSG00000159713,TPPP3
ENSG00000090863,GLG1
ENSG00000103089,FA2H
ENSG00000132359,RAP1GAP2
ENSG00000004660,CAMKK1
ENSG00000181222,POLR2A
ENSG00000108947,EFNB3
ENSG00000072310,SREBF1
ENSG00000073670,ADAM11
ENSG00000141279,NPEPPS
ENSG00000141540,TTYH2
ENSG00000132475,H3F3B
ENSG00000101557,USP14
ENSG00000132199,ENOSF1
ENSG00000118680,MYL12B
ENSG00000101558,VAPA
ENSG00000166974,MAPRE2
ENSG00000141425,RPRD1A
ENSG00000134759,ELP2
ENSG00000049759,NEDD4L
ENSG00000166347,CYB5A
ENSG00000171867,PRNP
ENSG00000101265,RASSF2
ENSG00000125851,PCSK2
ENSG00000101421,CHMP4B
ENSG00000260032,NORAD
ENSG00000118705,RPN2
ENSG00000132824,SERINC3
ENSG00000166913,YWHAB
ENSG00000124155,PIGT
ENSG00000124207,CSE1L
ENSG00000141934,PLPP2
ENSG00000090661,CERS4
ENSG00000105518,TMEM205
ENSG00000105695,MAG
ENSG00000105290,APLP1
ENSG00000167642,SPINT2
ENSG00000167641,PPP1R14A
ENSG00000068903,SIRT2
ENSG00000086548,CEACAM6
ENSG00000105419,MEIS3
ENSG00000167755,KLK6
ENSG00000105063,PPP6R1
ENSG00000198300,PEG3
ENSG00000268205,AC005261.1
ENSG00000241973,PI4KA
ENSG00000185721,DRG1
ENSG00000133424,LARGE1
ENSG00000100129,EIF3L
ENSG00000100387,RBX1
ENSG00000075275,CELSR1
ENSG00000155304,HSPA13
ENSG00000159082,SYNJ1
ENSG00000205927,OLIG2
ENSG00000184221,OLIG1
ENSG00000159140,SON
ENSG00000159228,CBR1
ENSG00000185658,BRWD1
ENSG00000205581,HMGN1
ENSG00000160307,S100B
ENSG00000070831,CDC42
ENSG00000117419,ERI3
ENSG00000162642,C1orf52
ENSG00000153904,DDAH1
ENSG00000143418,CERS2
ENSG00000160679,CHTOP
ENSG00000143612,C1orf43
ENSG00000177628,GBA
ENSG00000163468,CCT3
ENSG00000158850,B4GALT3
ENSG00000117143,UAP1
ENSG00000117592,PRDX6
ENSG00000143862,ARL8A
ENSG00000159348,CYB5R1
ENSG00000182004,SNRPE
ENSG00000082512,TRAF5
ENSG00000084733,RAB10
ENSG00000183023,SLC8A1
ENSG00000138071,ACTR2
ENSG00000068615,REEP1
ENSG00000115594,IL1R1
ENSG00000169554,ZEB2
ENSG00000144290,SLC4A10
ENSG00000151690,MFSD6
ENSG00000144381,HSPD1
ENSG00000082153,BZW1
ENSG00000115053,NCL
ENSG00000115685,PPP1R7
ENSG00000241553,ARPC4
ENSG00000075785,RAB7A
ENSG00000169714,CNBP
ENSG00000136527,TRA2B
ENSG00000150753,CCT5
ENSG00000154122,ANKH
ENSG00000112996,MRPS30
ENSG00000145632,PLK2
ENSG00000164402,SEPT8
ENSG00000044115,CTNNA1
ENSG00000096070,BRPF3
ENSG00000119900,OGFRL1
ENSG00000135535,CD164
ENSG00000112378,PERP
ENSG00000169976,SF3B5
ENSG00000120256,LRP11
ENSG00000130396,AFDN
ENSG00000008018,PSMB1
ENSG00000106078,COBL
ENSG00000106609,TMEM248
ENSG00000169891,REPS2
ENSG00000173674,EIF1AX
ENSG00000122126,OCRL
ENSG00000182492,BGN
ENSG00000071553,ATP6AP1
ENSG00000147533,GOLGA7
ENSG00000178685,PARP10
ENSG00000135018,UBQLN1
ENSG00000188938,FAM120AOS
ENSG00000044574,HSPA5
ENSG00000176058,TPRN
ENSG00000177156,TALDO1
ENSG00000110651,CD81
ENSG00000166337,TAF10
ENSG00000172531,PPP1CA
ENSG00000166106,ADAMTS15
ENSG00000168283,BMI1
ENSG00000099282,TSPAN15
ENSG00000108175,ZMIZ1
ENSG00000154473,BUB3
ENSG00000111319,SCNN1A
ENSG00000139174,PRICKLE1
ENSG00000134294,SLC38A2
ENSG00000183283,DAZAP2
ENSG00000155957,TMBIM4
ENSG00000125304,TM9SF2
ENSG00000102606,ARHGEF7
ENSG00000185896,LAMP1
ENSG00000100906,NFKBIA
ENSG00000174373,RALGAPA1
ENSG00000100528,CNIH1
ENSG00000100647,SUSD6
ENSG00000128731,HERC2
ENSG00000185088,RPS27L
ENSG00000041357,PSMA4
ENSG00000196547,MAN2A2
ENSG00000140479,PCSK6
ENSG00000189067,LITAF
ENSG00000011295,TTC19
ENSG00000186395,KRT10
ENSG00000266402,SNHG25
ENSG00000185624,P4HB
ENSG00000132872,SYT4
ENSG00000132670,PTPRA
ENSG00000242372,EIF6
ENSG00000131051,RBM39
ENSG00000064205,WISP2
ENSG00000011304,PTBP1
ENSG00000167470,MIDN
ENSG00000171236,LRG1
ENSG00000099783,HNRNPM
ENSG00000167460,TPM4
ENSG00000100412,ACO2
ENSG00000198355,PIM3
ENSG00000142166,IFNAR1
ENSG00000183255,PTTG1IP
ENSG00000143543,JTB
