gene_symbol,gene_name
ENSG00000072832,CRMP1
ENSG00000163683,SMIM14
ENSG00000109332,UBE2D3
ENSG00000168772,CXXC4
ENSG00000151729,SLC25A4
ENSG00000145741,BTF3
ENSG00000171530,TBCA
ENSG00000055163,CYFIP2
ENSG00000169230,PRELID1
ENSG00000243649,CFB
ENSG00000196735,HLA-DQA1
ENSG00000112706,IMPG1
ENSG00000164506,STXBP5
ENSG00000172115,CYCS
ENSG00000015676,NUDCD3
ENSG00000106153,CHCHD2
ENSG00000166448,TMEM130
ENSG00000047230,CTPS2
ENSG00000130985,UBA1
ENSG00000131263,RLIM
ENSG00000198932,GPRASP1
ENSG00000196507,TCEAL3
ENSG00000005022,SLC25A5
ENSG00000125356,NDUFA1
ENSG00000022267,FHL1
ENSG00000235961,PNMA6A
ENSG00000164733,CTSB
ENSG00000147408,CSGALNACT1
ENSG00000104765,BNIP3L
ENSG00000078668,VDAC3
ENSG00000123124,WWP1
ENSG00000147669,POLR2K
ENSG00000155097,ATP6V1C1
ENSG00000165280,VCP
ENSG00000136888,ATP6V1G1
ENSG00000107223,EDF1
ENSG00000183020,AP2A2
ENSG00000110429,FBXO3
ENSG00000011347,SYT7
ENSG00000173113,TRMT112
ENSG00000172500,FIBP
ENSG00000085733,CTTN
ENSG00000165629,ATP5F1C
ENSG00000089818,NECAP1
ENSG00000123349,PFDN5
ENSG00000196465,MYL6B
ENSG00000177889,UBE2N
ENSG00000089053,ANAPC5
ENSG00000132341,RAN
ENSG00000186184,POLR1D
ENSG00000136143,SUCLA2
ENSG00000100650,SRSF5
ENSG00000182636,NDN
ENSG00000198794,SCAMP5
ENSG00000140990,NDUFB10
ENSG00000205937,RNPS1
ENSG00000167978,SRRM2
ENSG00000166783,MARF1
ENSG00000178952,TUFM
ENSG00000140937,CDH11
ENSG00000140941,MAP1LC3B
ENSG00000065559,MAP2K4
ENSG00000063015,SEZ6
ENSG00000160551,TAOK1
ENSG00000131469,RPL27
ENSG00000159199,ATP5MC1
ENSG00000132471,WBP2
ENSG00000161547,SRSF2
ENSG00000169689,CENPX
ENSG00000082397,EPB41L3
ENSG00000173482,PTPRM
ENSG00000134779,TPGS2
ENSG00000041353,RAB27B
ENSG00000166562,SEC11C
ENSG00000198053,SIRPA
ENSG00000166619,BLCAP
ENSG00000105401,CDC37
ENSG00000008441,NFIX
ENSG00000099797,TECR
ENSG00000099795,NDUFB7
ENSG00000105393,BABAM1
ENSG00000006015,REX1BD
ENSG00000125743,SNRPD2
ENSG00000196961,AP2A1
ENSG00000100401,RANGAP1
ENSG00000100138,SNU13
ENSG00000100167,SEPT3
ENSG00000183172,SMDT1
ENSG00000156261,CCT8
ENSG00000158109,TPRG1L
ENSG00000134644,PUM1
ENSG00000181817,LSM10
ENSG00000084070,SMAP2
ENSG00000117472,TSPAN1
ENSG00000282881,AL136373.1
ENSG00000118473,SGIP1
ENSG00000033122,LRRC7
ENSG00000172260,NEGR1
ENSG00000183291,SELENOF
ENSG00000099260,PALMD
ENSG00000162631,NTNG1
ENSG00000031698,SARS
ENSG00000009307,CSDE1
ENSG00000178104,PDE4DIP
ENSG00000143420,ENSA
ENSG00000159352,PSMD4
ENSG00000197956,S100A6
ENSG00000160714,UBE2Q1
ENSG00000160710,ADAR
ENSG00000116539,ASH1L
ENSG00000163479,SSR2
ENSG00000116586,LAMTOR2
ENSG00000143314,MRPL24
ENSG00000158716,DUSP23
ENSG00000162729,IGSF8
ENSG00000122218,COPA
ENSG00000143252,SDHC
ENSG00000143149,ALDH9A1
ENSG00000143155,TIPRL
ENSG00000116132,PRRX1
ENSG00000152061,RABGAP1L
ENSG00000116191,RALGPS2
ENSG00000116199,FAM20B
ENSG00000118200,CAMSAP2
ENSG00000143753,DEGS1
ENSG00000168159,RNF187
ENSG00000168118,RAB4A
ENSG00000173726,TOMM20
ENSG00000143870,PDIA6
ENSG00000071575,TRIB2
ENSG00000197872,FAM49A
ENSG00000228474,OST4
ENSG00000119820,YIPF4
ENSG00000171055,FEZ2
ENSG00000138095,LRPPRC
ENSG00000138032,PPM1B
ENSG00000171132,PRKCE
ENSG00000115306,SPTBN1
ENSG00000115484,CCT4
ENSG00000138069,RAB1A
ENSG00000116001,TIA1
ENSG00000075340,ADD2
ENSG00000163170,BOLA3
ENSG00000066032,CTNNA2
ENSG00000176407,KCMF1
ENSG00000152291,TGOLN2
ENSG00000115459,ELMOD3
ENSG00000168906,MAT2A
ENSG00000132305,IMMT
ENSG00000239305,RNF103
ENSG00000115041,KCNIP3
ENSG00000153201,RANBP2
ENSG00000136002,ARHGEF4
ENSG00000152102,FAM168B
ENSG00000163040,CCDC74A
ENSG00000138385,SSB
ENSG00000144357,UBR3
ENSG00000237298,TTN-AS1
ENSG00000077232,DNAJC10
ENSG00000023228,NDUFS1
ENSG00000127838,PNKD
ENSG00000144567,RETREG2
ENSG00000135932,CAB39
ENSG00000198612,COPS8
ENSG00000130414,NDUFA10
ENSG00000115677,HDLBP
ENSG00000134108,ARL8B
ENSG00000254999,BRK1
ENSG00000163520,FBLN2
ENSG00000131370,SH3BP5
ENSG00000144566,RAB5A
ENSG00000170011,MYRIP
ENSG00000114784,EIF1B
ENSG00000011198,ABHD5
ENSG00000164054,SHISA5
ENSG00000164062,APEH
ENSG00000003756,RBM5
ENSG00000114353,GNAI2
ENSG00000088538,DOCK3
ENSG00000163938,GNL3
ENSG00000163602,RYBP
ENSG00000138495,COX17
ENSG00000082701,GSK3B
ENSG00000173230,GOLGB1
ENSG00000206527,HACD2
ENSG00000017260,ATP2C1
ENSG00000114125,RNF7
ENSG00000152601,MBNL1
ENSG00000175182,FAM131A
ENSG00000090539,CHRD
ENSG00000169676,DRD5
ENSG00000145147,SLIT2
ENSG00000109790,KLHL5
ENSG00000047315,POLR2B
ENSG00000152784,PRDM8
ENSG00000138668,HNRNPD
ENSG00000249242,TMEM150C
ENSG00000163319,MRPS18C
ENSG00000109339,MAPK10
ENSG00000164031,DNAJB14
ENSG00000164032,H2AFZ
ENSG00000172403,SYNPO2
ENSG00000138735,PDE5A
ENSG00000168843,FSTL5
ENSG00000164128,NPY1R
ENSG00000129128,SPCS3
ENSG00000145494,NDUFS6
ENSG00000145495,MARCH6
ENSG00000056097,ZFR
ENSG00000197860,SGTB
ENSG00000145675,PIK3R1
ENSG00000174695,TMEM167A
ENSG00000113575,PPP2CA
ENSG00000164615,CAMLG
ENSG00000120727,PAIP2
ENSG00000131508,UBE2D2
ENSG00000156475,PPP2R2B
ENSG00000184845,DRD1
ENSG00000122203,KIAA1191
ENSG00000050393,MCUR1
ENSG00000137312,FLOT1
ENSG00000204435,CSNK2B
ENSG00000231925,TAPBP
ENSG00000272325,NUDT3
ENSG00000124507,PACSIN1
ENSG00000180992,MRPL14
ENSG00000146072,TNFRSF21
ENSG00000243955,GSTA1
ENSG00000112146,FBXO9
ENSG00000168216,LMBRD1
ENSG00000172461,FUT9
ENSG00000146360,GPR6
ENSG00000120438,TCP1
ENSG00000122565,CBX3
ENSG00000170852,KBTBD2
ENSG00000164742,ADCY1
ENSG00000196715,VKORC1L1
ENSG00000185274,GALNT17
ENSG00000146701,MDH2
ENSG00000188186,LAMTOR4
ENSG00000160963,COL26A1
ENSG00000135250,SRPK2
ENSG00000173114,LRRN3
ENSG00000128524,ATP6V1F
ENSG00000159840,ZYX
ENSG00000164885,CDK5
ENSG00000169100,SLC25A6
ENSG00000101958,GLRA2
ENSG00000124486,USP9X
ENSG00000147155,EBP
ENSG00000068400,GRIPAP1
ENSG00000086758,HUWE1
ENSG00000147162,OGT
ENSG00000126950,TMEM35A
ENSG00000165704,HPRT1
ENSG00000102181,CD99L2
ENSG00000185825,BCAP31
ENSG00000155959,VBP1
ENSG00000168078,PBK
ENSG00000121022,COPS5
ENSG00000040341,STAU2
ENSG00000175606,TMEM70
ENSG00000104381,GDAP1
ENSG00000184672,RALYL
ENSG00000176731,C8orf59
ENSG00000164951,PDP1
ENSG00000104341,LAPTM4B
ENSG00000147655,RSPO2
ENSG00000136999,NOV
ENSG00000153310,FAM49B
ENSG00000132294,EFR3A
ENSG00000178719,GRINA
ENSG00000071894,CPSF1
ENSG00000160948,VPS28
ENSG00000080503,SMARCA2
ENSG00000155876,RRAGA
ENSG00000107262,BAG1
ENSG00000185972,CCIN
ENSG00000137075,RNF38
ENSG00000135052,GOLM1
ENSG00000148082,SHC3
ENSG00000048828,FAM120A
ENSG00000106785,TRIM14
ENSG00000066697,MSANTD3
ENSG00000136810,TXN
ENSG00000119396,RAB14
ENSG00000011454,RABGAP1
ENSG00000136930,PSMB7
ENSG00000119383,PTPA
ENSG00000148331,ASB6
ENSG00000130723,PRRC2B
ENSG00000107281,NPDC1
ENSG00000176101,SSNA1
ENSG00000182154,MRPL41
ENSG00000177030,DEAF1
ENSG00000177700,POLR2L
ENSG00000244242,IFITM10
ENSG00000166340,TPP1
ENSG00000205339,IPO7
ENSG00000148925,BTBD10
ENSG00000152270,PDE3B
ENSG00000085063,CD59
ENSG00000254664,AC103681.2
ENSG00000149182,ARFGAP2
ENSG00000213619,NDUFS3
ENSG00000211450,SELENOH
ENSG00000149823,VPS51
ENSG00000087365,SF3B2
ENSG00000171533,MAP6
ENSG00000165494,PCF11
ENSG00000171202,TMEM126A
ENSG00000256422,LINC02552
ENSG00000168092,PAFAH1B2
ENSG00000186166,CCDC84
ENSG00000110002,VWA5A
ENSG00000015171,ZMYND11
ENSG00000065675,PRKCQ
ENSG00000123240,OPTN
ENSG00000148468,FAM171A1
ENSG00000078114,NEBL
ENSG00000148513,ANKRD30A
ENSG00000171862,PTEN
ENSG00000107864,CPEB3
ENSG00000095713,CRTAC1
ENSG00000166167,BTRC
ENSG00000107874,CUEDC2
ENSG00000148834,GSTO1
ENSG00000150594,ADRA2A
ENSG00000196177,ACADSB
ENSG00000139193,CD27
ENSG00000089693,MLF2
ENSG00000111667,USP5
ENSG00000111276,CDKN1B
ENSG00000111305,GSG1
ENSG00000111728,ST8SIA1
ENSG00000139163,ETNK1
ENSG00000087470,DNM1L
ENSG00000165966,PDZRN4
ENSG00000111371,SLC38A1
ENSG00000152556,PFKM
ENSG00000178449,COX14
ENSG00000063046,EIF4B
ENSG00000111540,RAB5B
ENSG00000178498,DTX3
ENSG00000127328,RAB3IP
ENSG00000253719,ATXN7L3B
ENSG00000186908,ZDHHC17
ENSG00000120805,ARL1
ENSG00000111666,CHPT1
ENSG00000111229,ARPC3
ENSG00000089127,OAS1
ENSG00000111344,RASAL1
ENSG00000182196,ARL6IP4
ENSG00000179195,ZNF664
ENSG00000090615,GOLGA3
ENSG00000133104,SPART
ENSG00000005810,MYCBP2
ENSG00000065150,IPO5
ENSG00000152767,FARP1
ENSG00000125266,EFNB2
ENSG00000088448,ANKRD10
ENSG00000172590,MRPL52
ENSG00000092010,PSME1
ENSG00000100911,PSME2
ENSG00000176165,FOXG1
ENSG00000100934,SEC23A
ENSG00000100519,PSMC6
ENSG00000126777,KTN1
ENSG00000100567,PSMA3
ENSG00000100614,PPM1A
ENSG00000126821,SGPP1
ENSG00000100554,ATP6V1D
ENSG00000100626,GALNT16
ENSG00000100731,PCNX1
ENSG00000119655,NPC2
ENSG00000100764,PSMC1
ENSG00000127152,BCL11B
ENSG00000128463,EMC4
ENSG00000261183,SPINT1-AS1
ENSG00000092445,TYRO3
ENSG00000167004,PDIA3
ENSG00000137872,SEMA6D
ENSG00000069966,GNB5
ENSG00000074696,HACD3
ENSG00000169018,FEM1B
ENSG00000138604,GLCE
ENSG00000058335,RASGRF1
ENSG00000182175,RGMA
ENSG00000184277,TM2D3
ENSG00000103266,STUB1
ENSG00000138834,MAPK8IP3
ENSG00000103197,TSC2
ENSG00000089486,CDIP1
ENSG00000183044,ABAT
ENSG00000103528,SYT17
ENSG00000006007,GDE1
ENSG00000066654,THUMPD1
ENSG00000140740,UQCRC2
ENSG00000077235,GTF3C1
ENSG00000089280,FUS
ENSG00000006210,CX3CL1
ENSG00000132612,VPS4A
ENSG00000166454,ATMIN
ENSG00000140905,GCSH
ENSG00000153815,CMIP
ENSG00000174238,PITPNA
ENSG00000142507,PSMB6
ENSG00000091640,SPAG7
ENSG00000091592,NLRP1
ENSG00000141505,ASGR1
ENSG00000072778,ACADVL
ENSG00000170004,CHD3
ENSG00000007237,GAS7
ENSG00000232859,LYRM9
ENSG00000132589,FLOT2
ENSG00000172301,COPRS
ENSG00000002834,LASP1
ENSG00000108344,PSMD3
ENSG00000188895,MSL1
ENSG00000183978,COA3
ENSG00000175906,ARL4D
ENSG00000108465,CDK5RAP3
ENSG00000082641,NFE2L1
ENSG00000182575,NXPH3
ENSG00000239672,NME1
ENSG00000108924,HLF
ENSG00000213246,SUPT4H1
ENSG00000175175,PPM1E
ENSG00000175155,YPEL2
ENSG00000062716,VMP1
ENSG00000136478,TEX2
ENSG00000182473,EXOC7
ENSG00000167889,MGAT5B
ENSG00000171302,CANT1
ENSG00000225663,MCRIP1
ENSG00000134504,KCTD1
ENSG00000091157,WDR7
ENSG00000134440,NARS
ENSG00000133313,CNDP2
ENSG00000141759,TXNL4A
ENSG00000101365,IDH3B
ENSG00000125977,EIF2S2
ENSG00000101079,NDRG3
ENSG00000064601,CTSA
ENSG00000124140,SLC12A5
ENSG00000101126,ADNP
ENSG00000020256,ZFP64
ENSG00000101182,PSMA7
ENSG00000101152,DNAJC5
ENSG00000172270,BSG
ENSG00000099821,POLRMT
ENSG00000099817,POLR2E
ENSG00000176533,GNG7
ENSG00000167654,ATCAY
ENSG00000185236,RAB11B
ENSG00000129355,CDKN2D
ENSG00000127616,SMARCA4
ENSG00000123144,TRIR
ENSG00000179271,GADD45GIP1
ENSG00000186010,NDUFA13
ENSG00000169021,UQCRFS1
ENSG00000187135,VSTM2B
ENSG00000245848,CEBPA
ENSG00000105258,POLR2I
ENSG00000105404,RABAC1
ENSG00000124466,LYPD3
ENSG00000105373,NOP53
ENSG00000177380,PPFIA3
ENSG00000126457,PRMT1
ENSG00000125505,MBOAT7
ENSG00000063245,EPN1
ENSG00000121413,ZSCAN18
ENSG00000130725,UBE2M
ENSG00000099977,DDT
ENSG00000128335,APOL2
ENSG00000189060,H1F0
ENSG00000213923,CSNK1E
ENSG00000100380,ST13
ENSG00000184983,NDUFA6
ENSG00000130638,ATXN10
ENSG00000127483,HP1BP3
ENSG00000183726,TMEM50A
ENSG00000060656,PTPRU
ENSG00000198815,FOXJ3
ENSG00000127125,PPCS
ENSG00000187147,RNF220
ENSG00000159596,TMEM69
ENSG00000162368,CMPK1
ENSG00000116171,SCP2
ENSG00000142864,SERBP1
ENSG00000116717,GADD45A
ENSG00000116754,SRSF11
ENSG00000116266,STXBP3
ENSG00000143126,CELSR2
ENSG00000265241,RBM8A
ENSG00000143369,ECM1
ENSG00000169241,SLC50A1
ENSG00000198929,NOS1AP
ENSG00000135842,FAM129A
ENSG00000151414,NEK7
ENSG00000198700,IPO9
ENSG00000077157,PPP1R12B
ENSG00000174514,MFSD4A
ENSG00000136636,KCTD3
ENSG00000162819,BROX
ENSG00000162923,WDR26
ENSG00000162910,MRPL55
ENSG00000035687,ADSS
ENSG00000143653,SCCPDH
ENSG00000115234,SNX17
ENSG00000143889,HNRNPLL
ENSG00000082898,XPO1
ENSG00000198380,GFPT1
ENSG00000169564,PCBP1
ENSG00000115073,ACTR1B
ENSG00000115091,ACTR3
ENSG00000071967,CYBRD1
ENSG00000170144,HNRNPA3
ENSG00000115524,SF3B1
ENSG00000153827,TRIP12
ENSG00000173692,PSMD1
ENSG00000115694,STK25
ENSG00000144550,CPNE9
ENSG00000157020,SEC13
ENSG00000170860,LSM3
ENSG00000178252,WDR6
ENSG00000136068,FLNB
ENSG00000163637,PRICKLE2
ENSG00000114023,FAM162A
ENSG00000051382,PIK3CB
ENSG00000184432,COPB2
ENSG00000168827,GFM1
ENSG00000136522,MRPL47
ENSG00000087274,ADD1
ENSG00000078140,UBE2K
ENSG00000109738,GLRB
ENSG00000169862,CTNND2
ENSG00000113088,GZMK
ENSG00000113595,TRIM23
ENSG00000249437,NAIP
ENSG00000113048,MRPS27
ENSG00000113161,HMGCR
ENSG00000085365,SCAMP1
ENSG00000145715,RASA1
ENSG00000113441,LNPEP
ENSG00000170606,HSPA4
ENSG00000069011,PITX1
ENSG00000113580,NR3C1
ENSG00000133706,LARS
ENSG00000224531,SMIM13
ENSG00000096092,TMEM14A
ENSG00000135317,SNX14
ENSG00000196591,HDAC2
ENSG00000187189,TSPYL4
ENSG00000079950,STX7
ENSG00000146386,ABRACL
ENSG00000010818,HIVEP2
ENSG00000146433,TMEM181
ENSG00000164828,SUN1
ENSG00000136240,KDELR2
ENSG00000106052,TAX1BP1
ENSG00000004766,VPS50
ENSG00000241685,ARPC1A
ENSG00000133612,AGAP3
ENSG00000155093,PTPRN2
ENSG00000056998,GYG2
ENSG00000188021,UBQLN2
ENSG00000101843,PSMD10
ENSG00000077264,PAK3
ENSG00000232119,MCTS1
ENSG00000147274,RBMX
ENSG00000147548,NSD3
ENSG00000047249,ATP6V1H
ENSG00000137547,MRPL15
ENSG00000104388,RAB2A
ENSG00000133731,IMPA1
ENSG00000104408,EIF3E
ENSG00000147676,MAL2
ENSG00000153317,ASAP1
ENSG00000160932,LY6E
ENSG00000104522,TSTA3
ENSG00000147853,AK3
ENSG00000175893,ZDHHC21
ENSG00000107362,ABHD17B
ENSG00000135002,RFK
ENSG00000106723,SPIN1
ENSG00000160445,ZER1
ENSG00000130707,ASS1
ENSG00000148248,SURF4
ENSG00000110315,RNF141
ENSG00000236287,ZBED5
ENSG00000129084,PSMA1
ENSG00000135387,CAPRIN1
ENSG00000165916,PSMC3
ENSG00000196914,ARHGEF12
ENSG00000067064,IDI1
ENSG00000099246,RAB18
ENSG00000156113,KCNMA1
ENSG00000198408,OGA
ENSG00000166275,BORCS7
ENSG00000127884,ECHS1
ENSG00000084463,WBP11
ENSG00000167778,SPRYD3
ENSG00000175203,DCTN2
ENSG00000111530,CAND1
ENSG00000166111,SVOP
ENSG00000076555,ACACB
ENSG00000136111,TBC1D4
ENSG00000139746,RBM26
ENSG00000092199,HNRNPC
ENSG00000129562,DAD1
ENSG00000151320,AKAP6
ENSG00000100916,BRMS1L
ENSG00000182400,TRAPPC6B
ENSG00000119698,PPP4R4
ENSG00000186910,SERPINA11
ENSG00000166206,GABRB3
ENSG00000137842,TMEM62
ENSG00000137767,SQOR
ENSG00000260916,CCPG1
ENSG00000140350,ANP32A
ENSG00000162069,BICDL2
ENSG00000103512,NOMO1
ENSG00000177508,IRX3
ENSG00000090863,GLG1
ENSG00000073670,ADAM11
ENSG00000101557,USP14
ENSG00000132199,ENOSF1
ENSG00000118680,MYL12B
ENSG00000101558,VAPA
ENSG00000141425,RPRD1A
ENSG00000049759,NEDD4L
ENSG00000101421,CHMP4B
ENSG00000118705,RPN2
ENSG00000132824,SERINC3
ENSG00000124207,CSE1L
ENSG00000090661,CERS4
ENSG00000105518,TMEM205
ENSG00000167642,SPINT2
ENSG00000105063,PPP6R1
ENSG00000268205,AC005261.1
ENSG00000185721,DRG1
ENSG00000100387,RBX1
ENSG00000155304,HSPA13
ENSG00000185658,BRWD1
ENSG00000070831,CDC42
ENSG00000117419,ERI3
ENSG00000162642,C1orf52
ENSG00000153904,DDAH1
ENSG00000160679,CHTOP
ENSG00000143612,C1orf43
ENSG00000177628,GBA
ENSG00000163468,CCT3
ENSG00000158850,B4GALT3
ENSG00000117143,UAP1
ENSG00000117592,PRDX6
ENSG00000159348,CYB5R1
ENSG00000182004,SNRPE
ENSG00000082512,TRAF5
ENSG00000084733,RAB10
ENSG00000138071,ACTR2
ENSG00000068615,REEP1
ENSG00000115594,IL1R1
ENSG00000144381,HSPD1
ENSG00000082153,BZW1
ENSG00000115053,NCL
ENSG00000115685,PPP1R7
ENSG00000241553,ARPC4
ENSG00000075785,RAB7A
ENSG00000169714,CNBP
ENSG00000136527,TRA2B
ENSG00000154122,ANKH
ENSG00000112996,MRPS30
ENSG00000145632,PLK2
ENSG00000096070,BRPF3
ENSG00000169976,SF3B5
ENSG00000120256,LRP11
ENSG00000130396,AFDN
ENSG00000008018,PSMB1
ENSG00000106078,COBL
ENSG00000106609,TMEM248
ENSG00000169891,REPS2
ENSG00000173674,EIF1AX
ENSG00000122126,OCRL
ENSG00000071553,ATP6AP1
ENSG00000178685,PARP10
ENSG00000135018,UBQLN1
ENSG00000188938,FAM120AOS
ENSG00000044574,HSPA5
ENSG00000166337,TAF10
ENSG00000172531,PPP1CA
ENSG00000168283,BMI1
ENSG00000108175,ZMIZ1
ENSG00000154473,BUB3
ENSG00000139174,PRICKLE1
ENSG00000134294,SLC38A2
ENSG00000155957,TMBIM4
ENSG00000125304,TM9SF2
ENSG00000102606,ARHGEF7
ENSG00000100906,NFKBIA
ENSG00000174373,RALGAPA1
ENSG00000100528,CNIH1
ENSG00000100647,SUSD6
ENSG00000128731,HERC2
ENSG00000041357,PSMA4
ENSG00000011295,TTC19
ENSG00000186395,KRT10
ENSG00000132670,PTPRA
ENSG00000242372,EIF6
ENSG00000064205,WISP2
ENSG00000167470,MIDN
ENSG00000099783,HNRNPM
ENSG00000167460,TPM4
ENSG00000100412,ACO2
ENSG00000142166,IFNAR1
ENSG00000186056,MATN1-AS1
ENSG00000142945,KIF2C
ENSG00000162669,HFM1
ENSG00000116824,CD2
ENSG00000162746,FCRLB
ENSG00000143845,ETNK2
ENSG00000162814,SPATA17
ENSG00000238005,AL391832.2
ENSG00000163017,ACTG2
ENSG00000163541,SUCLG1
ENSG00000144161,ZC3H8
ENSG00000144230,GPR17
ENSG00000118231,CRYGD
ENSG00000081052,COL4A4
ENSG00000160791,CCR5
ENSG00000229453,SPINK8
ENSG00000179097,HTR1F
ENSG00000196776,CD47
ENSG00000158163,DZIP1L
ENSG00000185798,WDR53
ENSG00000152953,STK32B
ENSG00000269921,AC068620.1
ENSG00000178403,NEUROG2
ENSG00000137463,MGARP
ENSG00000168685,IL7R
ENSG00000164251,F2RL1
ENSG00000125347,IRF1
ENSG00000137269,LRRC1
ENSG00000146285,SCML4
ENSG00000223537,AL109947.1
ENSG00000186439,TRDN
ENSG00000118513,MYB
ENSG00000164488,DACT2
ENSG00000128596,CCDC136
ENSG00000236279,CLEC2L
ENSG00000196468,FGF16
ENSG00000272267,AC021242.3
ENSG00000245281,AC124242.1
ENSG00000120907,ADRA1A
ENSG00000271167,LINC01109
ENSG00000136944,LMX1B
ENSG00000124915,DKFZP434K028
ENSG00000110195,FOLR1
ENSG00000110777,POU2AF1
ENSG00000232807,AL137186.2
ENSG00000281186,AL590637.1
ENSG00000225778,PROSER2-AS1
ENSG00000122873,CISD1
ENSG00000241935,HOGA1
ENSG00000107831,FGF8
ENSG00000111796,KLRB1
ENSG00000276261,AC009509.4
ENSG00000135451,TROAP
ENSG00000102743,SLC25A15
ENSG00000269883,AC007375.3
ENSG00000236914,LINC01852
ENSG00000159556,ISL2
ENSG00000258010,AC016705.1
ENSG00000278662,GOLGA6L10
ENSG00000259462,CPEB1-AS1
ENSG00000140527,WDR93
ENSG00000140798,ABCC12
ENSG00000070729,CNGB1
ENSG00000188038,NRN1L
ENSG00000129214,SHBG
ENSG00000108691,CCL2
ENSG00000167281,RBFOX3
ENSG00000277235,AL035420.3
ENSG00000188000,OR7D2
ENSG00000276846,AC016590.3
ENSG00000267470,ZNF571-AS1
ENSG00000167757,KLK11
ENSG00000189068,VSTM1
ENSG00000260924,LINC01311
ENSG00000273044,AL022334.2
ENSG00000159256,MORC3
ENSG00000273796,BX322562.1
ENSG00000182866,LCK
ENSG00000118194,TNNT2
ENSG00000196872,KIAA1211L
ENSG00000077092,RARB
ENSG00000128045,RASL11B
ENSG00000198677,TTC37
ENSG00000183775,KCTD16
ENSG00000111863,ADTRP
ENSG00000204681,GABBR1
ENSG00000132432,SEC61G
ENSG00000172354,GNB2
ENSG00000178234,GALNT11
ENSG00000147123,NDUFB11
ENSG00000067840,PDZD4
ENSG00000147526,TACC1
ENSG00000179091,CYC1
ENSG00000137501,SYTL2
ENSG00000127588,GNG13
ENSG00000155719,OTOA
ENSG00000108262,GIT1
ENSG00000166342,NETO1
ENSG00000267855,NDUFA7
ENSG00000131116,ZNF428
ENSG00000048707,VPS13D
ENSG00000125944,HNRNPR
ENSG00000117643,MAN1C1
ENSG00000162517,PEF1
ENSG00000163875,MEAF6
ENSG00000131236,CAP1
ENSG00000117448,AKR1A1
ENSG00000085433,WDR47
ENSG00000254726,MEX3A
ENSG00000157064,NMNAT2
ENSG00000170382,LRRN2
ENSG00000135766,EGLN1
ENSG00000152904,GGPS1
ENSG00000116962,NID1
ENSG00000116977,LGALS8
ENSG00000011566,MAP4K3
ENSG00000135624,CCT7
ENSG00000175497,DPP10
ENSG00000115839,RAB3GAP1
ENSG00000204406,MBD5
ENSG00000115541,HSPE1
ENSG00000247596,TWF2
ENSG00000164091,WDR82
ENSG00000144746,ARL6IP5
ENSG00000081154,PCNP
ENSG00000091972,CD200
ENSG00000173175,ADCY5
ENSG00000120742,SERP1
ENSG00000169255,B3GALNT1
ENSG00000136603,SKIL
ENSG00000269893,SNHG8
ENSG00000073578,SDHA
ENSG00000249915,PDCD6
ENSG00000040731,CDH10
ENSG00000164187,LMBRD2
ENSG00000129596,CDO1
ENSG00000066583,ISOC1
ENSG00000112983,BRD8
ENSG00000131495,NDUFA2
ENSG00000170445,HARS
ENSG00000113657,DPYSL3
ENSG00000177556,ATOX1
ENSG00000188573,FBLL1
ENSG00000175416,CLTB
ENSG00000113763,UNC5A
ENSG00000096654,ZNF184
ENSG00000112232,KHDRBS2
ENSG00000112309,B3GAT2
ENSG00000111906,HDDC2
ENSG00000122644,ARL4A
ENSG00000153814,JAZF1
ENSG00000106665,CLIP2
ENSG00000197343,ZNF655
ENSG00000168090,COPS6
ENSG00000160991,ORAI2
ENSG00000184205,TSPYL2
ENSG00000187601,MAGEH1
ENSG00000186416,NKRF
ENSG00000129682,FGF13
ENSG00000180879,SSR4
ENSG00000198910,L1CAM
ENSG00000173273,TNKS
ENSG00000029534,ANK1
ENSG00000023287,RB1CC1
ENSG00000104331,IMPAD1
ENSG00000147642,SYBU
ENSG00000086065,CHMP5
ENSG00000156052,GNAQ
ENSG00000157693,TMEM268
ENSG00000167118,URM1
ENSG00000176697,BDNF
ENSG00000186907,RTN4RL2
ENSG00000198561,CTNND1
ENSG00000089597,GANAB
ENSG00000175550,DRAP1
ENSG00000174080,CTSF
ENSG00000167792,NDUFV1
ENSG00000175582,RAB6A
ENSG00000214517,PPME1
ENSG00000149577,SIDT2
ENSG00000149575,SCN2B
ENSG00000183715,OPCML
ENSG00000189129,PLAC9
ENSG00000156395,SORCS3
ENSG00000159403,C1R
ENSG00000173391,OLR1
ENSG00000121361,KCNJ8
ENSG00000133703,KRAS
ENSG00000257727,CNPY2
ENSG00000166986,MARS
ENSG00000187109,NAP1L1
ENSG00000067798,NAV3
ENSG00000135111,TBX3
ENSG00000139597,N4BP2L1
ENSG00000172915,NBEA
ENSG00000165300,SLITRK5
ENSG00000180998,GPR137C
ENSG00000119705,SLIRP
ENSG00000089737,DDX24
ENSG00000137815,RTF1
ENSG00000140612,SEC11A
ENSG00000159842,ABR
ENSG00000108953,YWHAE
ENSG00000174231,PRPF8
ENSG00000141258,SGSM2
ENSG00000161960,EIF4A1
ENSG00000175662,TOM1L2
ENSG00000087095,NLK
ENSG00000278311,GGNBP2
ENSG00000173868,PHOSPHO1
ENSG00000108819,PPP1R9B
ENSG00000170921,TANC2
ENSG00000141552,ANAPC11
ENSG00000101608,MYL12A
ENSG00000177511,ST8SIA3
ENSG00000125991,ERGIC3
ENSG00000062598,ELMO2
ENSG00000124214,STAU1
ENSG00000065000,AP3D1
