gene_symbol,gene_name
ENSG00000177380,PPFIA3
ENSG00000167755,KLK6
ENSG00000198300,PEG3
ENSG00000121413,ZSCAN18
ENSG00000100225,FBXO7
ENSG00000100129,EIF3L
ENSG00000100242,SUN2
ENSG00000186732,MPPED1
ENSG00000138944,SHISAL1
ENSG00000075275,CELSR1
ENSG00000185658,BRWD1
ENSG00000179403,VWA1
ENSG00000057757,PITHD1
ENSG00000169504,CLIC4
ENSG00000117758,STX12
ENSG00000121774,KHDRBS1
ENSG00000175130,MARCKSL1
ENSG00000126067,PSMB2
ENSG00000066322,ELOVL1
ENSG00000116209,TMEM59
ENSG00000009307,CSDE1
ENSG00000143418,CERS2
ENSG00000159377,PSMB4
ENSG00000197747,S100A10
ENSG00000177628,GBA
ENSG00000160785,SLC25A44
ENSG00000160781,PAQR6
ENSG00000158859,ADAMTS4
ENSG00000158864,NDUFS2
ENSG00000135829,DHX9
ENSG00000168275,COA6
ENSG00000035687,ADSS
ENSG00000115738,ID2
ENSG00000143870,PDIA6
ENSG00000119801,YPEL5
ENSG00000071909,MYO3B
ENSG00000082153,BZW1
ENSG00000114942,EEF1B2
ENSG00000079246,XRCC5
ENSG00000176720,BOK
ENSG00000132170,PPARG
ENSG00000077097,TOP2B
ENSG00000067560,RHOA
ENSG00000114770,ABCC5
ENSG00000188001,TPRG1
ENSG00000138760,SCARB2
ENSG00000138674,SEC31A
ENSG00000109332,UBE2D3
ENSG00000109436,TBC1D9
ENSG00000164161,HHIP
ENSG00000250722,SELENOP
ENSG00000198780,FAM169A
ENSG00000198108,CHSY3
ENSG00000044115,CTNNA1
ENSG00000155511,GRIA1
ENSG00000010017,RANBP9
ENSG00000135535,CD164
ENSG00000169976,SF3B5
ENSG00000176381,PRR18
ENSG00000008018,PSMB1
ENSG00000185274,GALNT17
ENSG00000186472,PCLO
ENSG00000198822,GRM3
ENSG00000166925,TSC22D4
ENSG00000064393,HIPK2
ENSG00000106538,RARRES2
ENSG00000186480,INSIG1
ENSG00000155093,PTPRN2
ENSG00000169891,REPS2
ENSG00000147027,TMEM47
ENSG00000165175,MID1IP1
ENSG00000181191,PJA1
ENSG00000198932,GPRASP1
ENSG00000071553,ATP6AP1
ENSG00000079459,FDFT1
ENSG00000008988,RPS20
ENSG00000147649,MTDH
ENSG00000104408,EIF3E
ENSG00000147676,MAL2
ENSG00000165264,NDUFB6
ENSG00000167123,CERCAM
ENSG00000187239,FNBP1
ENSG00000107331,ABCA2
ENSG00000110651,CD81
ENSG00000110696,C11orf58
ENSG00000110107,PRPF19
ENSG00000167986,DDB1
ENSG00000068971,PPP2R5B
ENSG00000021300,PLEKHB1
ENSG00000151025,GPR158
ENSG00000154473,BUB3
ENSG00000134294,SLC38A2
ENSG00000183283,DAZAP2
ENSG00000065361,ERBB3
ENSG00000102452,NALCN
ENSG00000092199,HNRNPC
ENSG00000129515,SNX6
ENSG00000165516,KLHDC2
ENSG00000140090,SLC24A4
ENSG00000090581,GNPTG
ENSG00000103024,NME3
ENSG00000205937,RNPS1
ENSG00000197006,METTL9
ENSG00000077235,GTF3C1
ENSG00000178952,TUFM
ENSG00000132612,VPS4A
ENSG00000132386,SERPINF1
ENSG00000109099,PMP22
ENSG00000126861,OMG
ENSG00000006042,TMEM98
ENSG00000175906,ARL4D
ENSG00000179673,RPRML
ENSG00000108465,CDK5RAP3
ENSG00000087191,PSMC5
ENSG00000108654,DDX5
ENSG00000181409,AATK
ENSG00000141522,ARHGDIA
ENSG00000169710,FASN
ENSG00000118680,MYL12B
ENSG00000101654,RNMT
ENSG00000141425,RPRD1A
ENSG00000134759,ELP2
ENSG00000101361,NOP56
ENSG00000125863,MKKS
ENSG00000124126,PREX1
ENSG00000099783,HNRNPM
ENSG00000079999,KEAP1
ENSG00000180739,S1PR5
ENSG00000169021,UQCRFS1
ENSG00000205155,PSENEN
ENSG00000079435,LIPE
ENSG00000196961,AP2A1
ENSG00000185651,UBE2L3
ENSG00000099953,MMP11
ENSG00000100280,AP1B1
ENSG00000100201,DDX17
ENSG00000184221,OLIG1
ENSG00000159228,CBR1
ENSG00000187514,PTMA
ENSG00000224531,SMIM13
ENSG00000164754,RAD21
ENSG00000137154,RPS6
ENSG00000186417,GLDN
ENSG00000189067,LITAF
ENSG00000102934,PLLP
ENSG00000132475,H3F3B
