gene_symbol,gene_name
ENSG00000149571,KIRREL3
ENSG00000134909,ARHGAP32
ENSG00000084234,APLP2
ENSG00000134917,ADAMTS8
ENSG00000182667,NTM
ENSG00000224795,NTM-AS1
ENSG00000183715,OPCML
ENSG00000166086,JAM3
ENSG00000225140,AL358216.1
ENSG00000185736,ADARB2
ENSG00000205696,ADARB2-AS1
ENSG00000165629,ATP5F1C
ENSG00000048740,CELF2
ENSG00000065809,FAM107B
ENSG00000026025,VIM
ENSG00000136754,ABI1
ENSG00000170759,KIF5B
ENSG00000150093,ITGB1
ENSG00000175395,ZNF25
ENSG00000150201,FXYD4
ENSG00000169813,HNRNPF
ENSG00000265763,ZNF488
ENSG00000128805,ARHGAP22
ENSG00000122873,CISD1
ENSG00000237949,LINC00844
ENSG00000148541,FAM13C
ENSG00000165476,REEP3
ENSG00000183230,CTNNA3
ENSG00000156515,HK1
ENSG00000099282,TSPAN15
ENSG00000138316,ADAMTS14
ENSG00000107731,UNC5B
ENSG00000122863,CHST3
ENSG00000166348,USP54
ENSG00000138326,RPS24
ENSG00000108179,PPIF
ENSG00000165424,ZCCHC24
ENSG00000189129,PLAC9
ENSG00000108219,TSPAN14
ENSG00000122367,LDB3
ENSG00000107796,ACTA2
ENSG00000107798,LIPA
ENSG00000107864,CPEB3
ENSG00000108239,TBC1D12
ENSG00000197430,OPALIN
ENSG00000187122,SLIT1
ENSG00000171314,PGAM1
ENSG00000107593,PKD2L1
ENSG00000166136,NDUFB8
ENSG00000055950,MRPL43
ENSG00000107816,LZTS2
ENSG00000107829,FBXW4
ENSG00000198408,OGA
ENSG00000120049,KCNIP2
ENSG00000107872,FBXL15
ENSG00000107954,NEURL1
ENSG00000148700,ADD3
ENSG00000151892,GFRA1
ENSG00000187164,SHTN1
ENSG00000148908,RGS10
ENSG00000198825,INPP5F
ENSG00000203805,PLPP4
ENSG00000066468,FGFR2
ENSG00000166033,HTRA1
ENSG00000107902,LHPP
ENSG00000189319,FAM53B
ENSG00000154493,C10orf90
ENSG00000176171,BNIP3
ENSG00000148826,NKX6-2
ENSG00000197177,ADGRA1
ENSG00000171798,KNDC1
ENSG00000130643,CALY
ENSG00000203772,SPRN
ENSG00000171840,NINJ2
ENSG00000060237,WNK1
ENSG00000006831,ADIPOR2
ENSG00000130035,GALNT8
ENSG00000010278,CD9
ENSG00000111319,SCNN1A
ENSG00000111642,CHD4
ENSG00000139200,PIANP
ENSG00000250510,GPR162
ENSG00000111674,ENO2
ENSG00000089818,NECAP1
ENSG00000178878,APOLD1
ENSG00000013583,HEBP1
ENSG00000084444,FAM234B
ENSG00000111348,ARHGDIB
ENSG00000151490,PTPRO
ENSG00000008394,MGST1
ENSG00000052126,PLEKHA5
ENSG00000084453,SLCO1A2
ENSG00000111726,CMAS
ENSG00000111728,ST8SIA1
ENSG00000205707,ETFRF1
ENSG00000123095,BHLHE41
ENSG00000139116,KIF21A
ENSG00000151229,SLC2A13
ENSG00000018236,CNTN1
ENSG00000079337,RAPGEF3
ENSG00000211584,SLC48A1
ENSG00000152556,PFKM
ENSG00000172602,RND1
ENSG00000258283,AC011603.3
ENSG00000123416,TUBA1B
ENSG00000135519,KCNH3
ENSG00000139644,TMBIM6
ENSG00000066084,DIP2B
ENSG00000183283,DAZAP2
ENSG00000161835,GRASP
ENSG00000167778,SPRYD3
ENSG00000135486,HNRNPA1
ENSG00000065361,ERBB3
ENSG00000229117,RPL41
ENSG00000196465,MYL6B
ENSG00000170581,STAT2
ENSG00000110958,PTGES3
ENSG00000166863,TAC3
ENSG00000155980,KIF5A
ENSG00000175215,CTDSP2
ENSG00000127314,RAP1B
ENSG00000135678,CPM
ENSG00000135643,KCNMB4
ENSG00000127324,TSPAN8
ENSG00000139292,LGR5
ENSG00000080371,RAB21
ENSG00000072657,TRHDE
ENSG00000253719,ATXN7L3B
ENSG00000166006,KCNC2
ENSG00000187109,NAP1L1
ENSG00000139323,POC1B
ENSG00000271614,ATP2B1-AS1
ENSG00000133639,BTG1
ENSG00000057704,TMCC3
ENSG00000017427,IGF1
ENSG00000111696,NT5DC3
ENSG00000139438,FAM222A
ENSG00000139433,GLTP
ENSG00000076513,ANKRD13A
ENSG00000174456,C12orf76
ENSG00000111229,ARPC3
ENSG00000111275,ALDH2
ENSG00000089009,RPL6
ENSG00000089169,RPH3A
ENSG00000123064,DDX54
ENSG00000088992,TESC
ENSG00000152137,HSPB8
ENSG00000089157,RPLP0
ENSG00000111775,COX6A1
ENSG00000157895,C12orf43
ENSG00000089041,P2RX7
ENSG00000130787,HIP1R
ENSG00000090975,PITPNM2
ENSG00000188026,RILPL1
ENSG00000119242,CCDC92
ENSG00000179195,ZNF664
ENSG00000150991,UBC
ENSG00000081760,AACS
ENSG00000139364,TMEM132B
ENSG00000165475,CRYL1
ENSG00000180776,ZDHHC20
ENSG00000182957,SPATA13
ENSG00000165566,AMER2
ENSG00000122026,RPL21
ENSG00000189403,HMGB1
ENSG00000073910,FRY
ENSG00000133083,DCLK1
ENSG00000133104,SPART
ENSG00000180440,SERTM1
ENSG00000102760,RGCC
ENSG00000151778,SERP2
ENSG00000133112,TPT1
ENSG00000136143,SUCLA2
ENSG00000150510,FAM124A
ENSG00000136098,NEK3
ENSG00000184226,PCDH9
ENSG00000276644,DACH1
ENSG00000005810,MYCBP2
ENSG00000139737,SLAIN1
ENSG00000139746,RBM26
ENSG00000102471,NDFIP2
ENSG00000184564,SLITRK6
ENSG00000134873,CLDN10
ENSG00000139793,MBNL2
ENSG00000065150,IPO5
ENSG00000125247,TMTC4
ENSG00000068650,ATP11A
ENSG00000185896,LAMP1
ENSG00000165795,NDRG2
ENSG00000129562,DAD1
ENSG00000100439,ABHD4
ENSG00000139880,CDH24
ENSG00000129473,BCL2L2
ENSG00000092096,SLC22A17
ENSG00000100842,EFS
ENSG00000168952,STXBP6
ENSG00000165410,CFL2
ENSG00000258844,AL162511.1
ENSG00000100934,SEC23A
ENSG00000213741,RPS29
ENSG00000165502,RPL36AL
ENSG00000100485,SOS2
ENSG00000012983,MAP4K5
ENSG00000100505,TRIM9
ENSG00000126777,KTN1
ENSG00000165617,DACT1
ENSG00000179841,AKAP5
ENSG00000126803,HSPA2
ENSG00000126822,PLEKHG3
ENSG00000257365,FNTB
ENSG00000100554,ATP6V1D
ENSG00000054690,PLEKHH1
ENSG00000198732,SMOC1
ENSG00000119707,RBM25
ENSG00000080815,PSEN1
ENSG00000176903,PNMA1
ENSG00000119655,NPC2
ENSG00000100596,SPTLC2
ENSG00000021645,NRXN3
ENSG00000175785,PRIMA1
ENSG00000089737,DDX24
ENSG00000119632,IFI27L2
ENSG00000100697,DICER1
ENSG00000165959,CLMN
ENSG00000227051,C14orf132
ENSG00000168350,DEGS2
ENSG00000100664,EIF5
ENSG00000166165,CKB
ENSG00000156411,ATP5MPL
ENSG00000203485,INF2
ENSG00000179364,PACS2
ENSG00000128739,SNRPN
ENSG00000257151,PWAR6
ENSG00000034053,APBA2
ENSG00000104067,TJP1
ENSG00000166912,MTMR10
ENSG00000166923,GREM1
ENSG00000176454,LPCAT4
ENSG00000175265,GOLGA8A
ENSG00000172575,RASGRP1
ENSG00000140319,SRP14
ENSG00000166145,SPINT1
ENSG00000137815,RTF1
ENSG00000062524,LTK
ENSG00000103978,TMEM87A
ENSG00000166963,MAP1A
ENSG00000237289,CKMT1B
ENSG00000223572,CKMT1A
ENSG00000171766,GATM
ENSG00000185634,SHC4
ENSG00000138593,SECISBP2L
ENSG00000186417,GLDN
ENSG00000104093,DMXL2
ENSG00000140280,LYSMD2
ENSG00000140262,TCF12
ENSG00000137845,ADAM10
ENSG00000157483,MYO1E
ENSG00000182718,ANXA2
ENSG00000140416,TPM1
ENSG00000157734,SNX22
ENSG00000166794,PPIB
ENSG00000174444,RPL4
ENSG00000166949,SMAD3
ENSG00000140350,ANP32A
ENSG00000137818,RPLP1
ENSG00000175318,GRAMD2A
ENSG00000067225,PKM
ENSG00000067141,NEO1
ENSG00000178741,COX5A
ENSG00000198794,SCAMP5
ENSG00000185787,MORF4L1
ENSG00000103811,CTSH
ENSG00000140600,SH3GL3
ENSG00000197696,NMB
ENSG00000073417,PDE8A
ENSG00000140538,NTRK3
ENSG00000140526,ABHD2
ENSG00000196547,MAN2A2
ENSG00000176463,SLCO3A1
ENSG00000185551,NR2F2
ENSG00000068305,MEF2A
ENSG00000131871,SELENOS
ENSG00000140479,PCSK6
ENSG00000161981,SNRNP25
ENSG00000167930,FAM234A
ENSG00000086504,MRPL28
ENSG00000090565,RAB11FIP3
ENSG00000130731,METTL26
ENSG00000103266,STUB1
ENSG00000127588,GNG13
ENSG00000260807,AC009041.2
ENSG00000005513,SOX8
ENSG00000206053,JPT2
ENSG00000103024,NME3
ENSG00000140988,RPS2
ENSG00000167964,RAB26
ENSG00000167971,CASKIN1
ENSG00000167978,SRRM2
ENSG00000103363,ELOB
ENSG00000162073,PAQR4
ENSG00000089486,CDIP1
ENSG00000267795,SMIM22
ENSG00000103184,SEC14L5
ENSG00000153048,CARHSP1
ENSG00000189067,LITAF
ENSG00000184602,SNN
ENSG00000103381,CPPED1
ENSG00000166780,C16orf45
ENSG00000263335,AF001548.2
ENSG00000134419,RPS15A
ENSG00000103528,SYT17
ENSG00000103540,CCP110
ENSG00000261195,AC027130.1
ENSG00000158865,SLC5A11
ENSG00000103495,MAZ
ENSG00000013364,MVP
ENSG00000149932,TMEM219
ENSG00000149925,ALDOA
ENSG00000099365,STX1B
ENSG00000089280,FUS
ENSG00000103490,PYCARD
ENSG00000069329,VPS35
ENSG00000129636,ITFG1
ENSG00000103449,SALL1
ENSG00000087258,GNAO1
ENSG00000125148,MT2A
ENSG00000169715,MT1E
ENSG00000205364,MT1M
ENSG00000198417,MT1F
ENSG00000205358,MT1H
ENSG00000187193,MT1X
ENSG00000140848,CPNE2
ENSG00000102934,PLLP
ENSG00000006210,CX3CL1
ENSG00000150394,CDH8
ENSG00000135720,DYNC1LI2
ENSG00000166592,RRAD
ENSG00000067955,CBFB
ENSG00000159713,TPPP3
ENSG00000159720,ATP6V0D1
ENSG00000168807,SNTB2
ENSG00000103089,FA2H
ENSG00000183196,CHST6
ENSG00000034713,GABARAPL2
ENSG00000152910,CNTNAP4
ENSG00000171724,VAT1L
ENSG00000178573,MAF
ENSG00000140905,GCSH
ENSG00000140945,CDH13
ENSG00000230989,HSBP1
ENSG00000135709,KIAA0513
ENSG00000131143,COX4I1
ENSG00000154118,JPH3
ENSG00000003249,DBNDD1
ENSG00000174238,PITPNA
ENSG00000185924,RTN4RL1
ENSG00000127804,METTL16
ENSG00000007168,PAFAH1B1
ENSG00000132359,RAP1GAP2
ENSG00000108381,ASPA
ENSG00000213977,TAX1BP3
ENSG00000074356,NCBP3
ENSG00000185722,ANKFY1
ENSG00000141503,MINK1
ENSG00000108518,PFN1
ENSG00000129250,KIF1C
ENSG00000091592,NLRP1
ENSG00000183011,NAA38
ENSG00000220205,VAMP2
ENSG00000161970,RPL26
ENSG00000166579,NDEL1
ENSG00000007237,GAS7
ENSG00000065559,MAP2K4
ENSG00000181350,LRRC75A
ENSG00000108551,RASD1
ENSG00000131899,LLGL1
ENSG00000128487,SPECC1
ENSG00000124422,USP22
ENSG00000109046,WSB1
ENSG00000198242,RPL23A
ENSG00000076604,TRAF4
ENSG00000167549,CORO6
ENSG00000126653,NSRP1
ENSG00000108582,CPD
ENSG00000126861,OMG
ENSG00000185862,EVI2B
ENSG00000172301,COPRS
ENSG00000176658,MYO1D
ENSG00000092871,RFFL
ENSG00000276023,DUSP14
ENSG00000275832,ARHGAP23
ENSG00000067191,CACNB1
ENSG00000141750,STAC2
ENSG00000171532,NEUROD2
ENSG00000141736,ERBB2
ENSG00000126351,THRA
ENSG00000108352,RAPGEFL1
ENSG00000141753,IGFBP4
ENSG00000173812,EIF1
ENSG00000173801,JUP
ENSG00000033627,ATP6V0A1
ENSG00000108797,CNTNAP1
ENSG00000131477,RAMP2
ENSG00000131469,RPL27
ENSG00000188554,NBR1
ENSG00000087152,ATXN7L3
ENSG00000108309,RUNDC3A
ENSG00000184922,FMNL1
ENSG00000108465,CDK5RAP3
ENSG00000082641,NFE2L1
ENSG00000136436,CALCOCO2
ENSG00000159199,ATP5MC1
ENSG00000198740,ZNF652
ENSG00000154945,ANKRD40
ENSG00000108848,LUC7L3
ENSG00000141232,TOB1
ENSG00000008294,SPAG9
ENSG00000153944,MSI2
ENSG00000180891,CUEDC1
ENSG00000136451,VEZF1
ENSG00000264364,DYNLL2
ENSG00000170921,TANC2
ENSG00000266402,SNHG25
ENSG00000108654,DDX5
ENSG00000141338,ABCA8
ENSG00000141540,TTYH2
ENSG00000167863,ATP5PD
ENSG00000188612,SUMO2
ENSG00000177303,CASKIN2
ENSG00000266714,MYO15B
ENSG00000204323,SMIM5
ENSG00000259120,SMIM6
ENSG00000132475,H3F3B
ENSG00000214140,PRCD
ENSG00000182534,MXRA7
ENSG00000141524,TMC6
ENSG00000108639,SYNGR2
ENSG00000183077,AFMID
ENSG00000204278,TMEM235
ENSG00000187775,DNAH17
ENSG00000108669,CYTH1
ENSG00000181409,AATK
ENSG00000185624,P4HB
ENSG00000169738,DCXR
ENSG00000176890,TYMS
ENSG00000132205,EMILIN2
ENSG00000101608,MYL12A
ENSG00000118680,MYL12B
ENSG00000178127,NDUFV2
ENSG00000154864,PIEZO2
ENSG00000141404,GNAL
ENSG00000168675,LDLRAD4
ENSG00000141458,NPC1
ENSG00000141447,OSBPL1A
ENSG00000141380,SS18
ENSG00000134504,KCTD1
ENSG00000118276,B4GALT6
ENSG00000101746,NOL4
ENSG00000141424,SLC39A6
ENSG00000265681,RPL17
ENSG00000141639,MAPK4
ENSG00000227115,LINC01630
ENSG00000166562,SEC11C
ENSG00000197563,PIGN
ENSG00000081913,PHLPP1
ENSG00000071991,CDH19
ENSG00000171451,DSEL
ENSG00000206052,DOK6
ENSG00000150656,CNDP1
ENSG00000166573,GALR1
ENSG00000141759,TXNL4A
ENSG00000101298,SNPH
ENSG00000198053,SIRPA
ENSG00000125817,CENPB
ENSG00000088826,SMOX
ENSG00000171873,ADRA1D
ENSG00000171867,PRNP
ENSG00000101265,RASSF2
ENSG00000125827,TMX4
ENSG00000182621,PLCB1
ENSG00000125869,LAMP5
ENSG00000101349,PAK5
ENSG00000125868,DSTN
ENSG00000125844,RRBP1
ENSG00000132669,RIN2
ENSG00000125814,NAPB
ENSG00000101350,KIF3B
ENSG00000101421,CHMP4B
ENSG00000125971,DYNLRB1
ENSG00000101460,MAP1LC3A
ENSG00000078804,TP53INP2
ENSG00000131051,RBM39
ENSG00000080845,DLGAP4
ENSG00000101079,NDRG3
ENSG00000149639,SOGA1
ENSG00000149633,KIAA1755
ENSG00000196090,PTPRT
ENSG00000101049,SGK2
ENSG00000124251,TP53TG5
ENSG00000124155,PIGT
ENSG00000124140,SLC12A5
ENSG00000158296,SLC13A3
ENSG00000124126,PREX1
ENSG00000177410,ZFAS1
ENSG00000158445,KCNB1
ENSG00000240849,TMEM189
ENSG00000054793,ATP9A
ENSG00000064787,BCAS1
ENSG00000054803,CBLN4
ENSG00000124225,PMEPA1
ENSG00000087460,GNAS
ENSG00000092758,COL9A3
ENSG00000101210,EEF1A2
ENSG00000125534,PPDPF
ENSG00000101152,DNAJC5
ENSG00000141934,PLPP2
ENSG00000099817,POLR2E
ENSG00000167468,GPX4
ENSG00000099625,CBARP
ENSG00000099622,CIRBP
ENSG00000115268,RPS15
ENSG00000129911,KLF16
ENSG00000227500,SCAMP4
ENSG00000104904,OAZ1
ENSG00000176490,DIRAS1
ENSG00000104969,SGTA
ENSG00000267469,AC005944.1
ENSG00000129932,DOHH
ENSG00000178951,ZBTB7A
ENSG00000171236,LRG1
ENSG00000105355,PLIN3
ENSG00000130255,RPL36
ENSG00000125648,SLC25A23
ENSG00000104833,TUBB4A
ENSG00000125730,C3
ENSG00000171105,INSR
ENSG00000090674,MCOLN1
ENSG00000267855,NDUFA7
ENSG00000233927,RPS28
ENSG00000167772,ANGPTL4
ENSG00000105088,OLFM2
ENSG00000180739,S1PR5
ENSG00000129353,SLC44A2
ENSG00000079805,DNM2
ENSG00000105520,PLPPR2
ENSG00000130175,PRKCSH
ENSG00000196361,ELAVL3
ENSG00000123144,TRIR
ENSG00000171223,JUNB
ENSG00000167815,PRDX2
ENSG00000179218,CALR
ENSG00000008441,NFIX
ENSG00000104979,C19orf53
ENSG00000072071,ADGRL1
ENSG00000167460,TPM4
ENSG00000072954,TMEM38A
ENSG00000099331,MYO9B
ENSG00000105640,RPL18A
ENSG00000105643,ARRDC2
ENSG00000105701,FKBP8
ENSG00000221983,UBA52
ENSG00000105664,COMP
ENSG00000051128,HOMER3
ENSG00000130287,NCAN
ENSG00000130881,LRP3
ENSG00000105220,GPI
ENSG00000227392,HPN-AS1
ENSG00000012124,CD22
ENSG00000126267,COX6B1
ENSG00000105290,APLP1
ENSG00000105258,POLR2I
ENSG00000105254,TBCB
ENSG00000167642,SPINT2
ENSG00000130402,ACTN4
ENSG00000068903,SIRT2
ENSG00000105193,RPS16
ENSG00000130758,MAP3K10
ENSG00000174521,TTC9B
ENSG00000160460,SPTBN4
ENSG00000255974,CYP2A6
ENSG00000105372,RPS19
ENSG00000105722,ERF
ENSG00000079435,LIPE
ENSG00000105767,CADM4
ENSG00000104853,CLPTM1
ENSG00000125746,EML2
ENSG00000182013,PNMA8A
ENSG00000204851,PNMA8B
ENSG00000160014,CALM3
ENSG00000105281,SLC1A5
ENSG00000042753,AP2S1
ENSG00000178980,SELENOW
ENSG00000105499,PLA2G4C
ENSG00000142235,LMTK3
ENSG00000063177,RPL18
ENSG00000063180,CA11
ENSG00000087086,FTL
ENSG00000142541,RPL13A
ENSG00000104870,FCGRT
ENSG00000161671,EMC10
ENSG00000268518,AC020909.2
ENSG00000161677,JOSD2
ENSG00000167755,KLK6
ENSG00000170906,NDUFA3
ENSG00000125505,MBOAT7
ENSG00000170889,RPS9
ENSG00000167614,TTYH1
ENSG00000108107,RPL28
ENSG00000090971,NAT14
ENSG00000063245,EPN1
ENSG00000121410,A1BG
ENSG00000130725,UBE2M
ENSG00000099954,CECR2
ENSG00000131100,ATP6V1E1
ENSG00000184113,CLDN5
ENSG00000093010,COMT
ENSG00000138867,GUCD1
ENSG00000182944,EWSR1
ENSG00000225465,RFPL1S
ENSG00000184117,NIPSNAP1
ENSG00000184076,UQCR10
ENSG00000128242,GAL3ST1
ENSG00000100225,FBXO7
ENSG00000100320,RBFOX2
ENSG00000128311,TST
ENSG00000128309,MPST
ENSG00000128283,CDC42EP1
ENSG00000100139,MICALL1
ENSG00000100146,SOX10
ENSG00000168135,KCNJ4
ENSG00000100201,DDX17
ENSG00000100242,SUN2
ENSG00000100399,CHADL
ENSG00000167074,TEF
ENSG00000183864,TOB2
ENSG00000100413,POLR3H
ENSG00000100138,SNU13
ENSG00000100167,SEPT3
ENSG00000183172,SMDT1
ENSG00000183569,SERHL2
ENSG00000100300,TSPO
ENSG00000236272,Z82214.2
ENSG00000186732,MPPED1
ENSG00000100364,KIAA0930
ENSG00000075275,CELSR1
ENSG00000100427,MLC1
ENSG00000073150,PANX2
ENSG00000273272,U62317.5
ENSG00000008735,MAPK8IP2
ENSG00000232560,LINC01549
ENSG00000154642,C21orf91
ENSG00000224924,LINC00320
ENSG00000159082,SYNJ1
ENSG00000205927,OLIG2
ENSG00000184221,OLIG1
ENSG00000159200,RCAN1
ENSG00000159228,CBR1
ENSG00000226496,LINC00323
ENSG00000160223,ICOSLG
ENSG00000141959,PFKL
ENSG00000184787,UBE2G2
ENSG00000184900,SUMO3
ENSG00000183255,PTTG1IP
ENSG00000182871,COL18A1
ENSG00000142156,COL6A1
ENSG00000142173,COL6A2
ENSG00000160285,LSS
ENSG00000198888,MT-ND1
ENSG00000198763,MT-ND2
ENSG00000228253,MT-ATP8
ENSG00000198840,MT-ND3
ENSG00000212907,MT-ND4L
ENSG00000198786,MT-ND5
ENSG00000228594,FNDC10
ENSG00000069424,KCNAB2
ENSG00000116251,RPL22
ENSG00000055070,SZRD1
ENSG00000162511,LAPTM5
ENSG00000168528,SERINC2
ENSG00000084070,SMAP2
ENSG00000117069,ST6GALNAC5
ENSG00000117500,TMED5
ENSG00000116266,STXBP3
ENSG00000171943,SRGAP2C
ENSG00000160679,CHTOP
ENSG00000143537,ADAM15
ENSG00000160753,RUSC1
ENSG00000143248,RGS5
ENSG00000157064,NMNAT2
ENSG00000163531,NFASC
ENSG00000076356,PLXNA2
ENSG00000242861,AL591895.1
ENSG00000168264,IRF2BP2
ENSG00000182901,RGS7
ENSG00000171863,RPS7
ENSG00000115128,SF3B6
ENSG00000170802,FOXN2
ENSG00000143947,RPS27A
ENSG00000163235,TGFA
ENSG00000042445,RETSAT
ENSG00000115839,RAB3GAP1
ENSG00000115183,TANC1
ENSG00000178662,CSRNP3
ENSG00000091428,RAPGEF4
ENSG00000128645,HOXD1
ENSG00000116044,NFE2L2
ENSG00000138434,SSFA2
ENSG00000151689,INPP1
ENSG00000162944,RFTN2
ENSG00000237166,LINC01792
ENSG00000254999,BRK1
ENSG00000163520,FBLN2
ENSG00000174748,RPL15
ENSG00000163539,CLASP2
ENSG00000232112,TMA7
ENSG00000232352,SEMA3B-AS1
ENSG00000162244,RPL29
ENSG00000174640,SLCO2A1
ENSG00000114054,PCCB
ENSG00000008952,SEC62
ENSG00000075651,PLD1
ENSG00000136518,ACTL6A
ENSG00000163888,CAMK2N2
ENSG00000133256,PDE6B
ENSG00000159692,CTBP1
ENSG00000185818,NAT8L
ENSG00000132406,TMEM128
ENSG00000004468,CD38
ENSG00000163682,RPL9
ENSG00000083896,YTHDC1
ENSG00000245293,AC096564.1
ENSG00000145425,RPS3A
ENSG00000109654,TRIM2
ENSG00000154153,RETREG1
ENSG00000039560,RAI14
ENSG00000113594,LIFR
ENSG00000164588,HCN1
ENSG00000164171,ITGA2
ENSG00000174136,RGMB
ENSG00000112893,MAN2A1
ENSG00000113396,SLC27A6
ENSG00000146005,PSD2
ENSG00000196743,GM2A
ENSG00000197226,TBC1D9B
ENSG00000204628,RACK1
ENSG00000261189,AL031058.1
ENSG00000204389,HSPA1A
ENSG00000237441,RGL2
ENSG00000161896,IP6K3
ENSG00000124614,RPS10
ENSG00000172348,RCAN2
ENSG00000185760,KCNQ5
ENSG00000135535,CD164
ENSG00000178425,NT5DC1
ENSG00000188580,NKAIN2
ENSG00000005108,THSD7A
ENSG00000173467,AGR3
ENSG00000146592,CREB5
ENSG00000006625,GGCT
ENSG00000122545,SEPT7
ENSG00000106624,AEBP1
ENSG00000231427,LINC01445
ENSG00000106153,CHCHD2
ENSG00000106665,CLIP2
ENSG00000263001,GTF2I
ENSG00000166508,MCM7
ENSG00000128567,PODXL
ENSG00000164885,CDK5
ENSG00000164889,SLC4A2
ENSG00000130150,MOSPD2
ENSG00000072506,HSD17B10
ENSG00000198034,RPS4X
ENSG00000225470,JPX
ENSG00000184905,TCEAL2
ENSG00000102409,BEX4
ENSG00000185222,TCEAL9
ENSG00000176076,KCNE5
ENSG00000077264,PAK3
ENSG00000198918,RPL39
ENSG00000171388,APLN
ENSG00000147255,IGSF1
ENSG00000196972,SMIM10L2B
ENSG00000147403,RPL10
ENSG00000158806,NPM2
ENSG00000168081,PNOC
ENSG00000133872,SARAF
ENSG00000168522,FNTA
ENSG00000008988,RPS20
ENSG00000180694,TMEM64
ENSG00000104447,TRPS1
ENSG00000168672,FAM84B
ENSG00000226490,AC138647.1
ENSG00000104518,GSDMD
ENSG00000167702,KIFC2
ENSG00000168913,ENHO
ENSG00000107362,ABHD17B
ENSG00000119121,TRPM6
ENSG00000196730,DAPK1
ENSG00000130958,SLC35D2
ENSG00000136942,RPL35
ENSG00000136859,ANGPTL2
ENSG00000197958,RPL12
ENSG00000148334,PTGES2
ENSG00000107147,KCNT1
ENSG00000054148,PHPT1
ENSG00000177600,RPLP2
ENSG00000149089,APIP
ENSG00000135362,PRR5L
ENSG00000085117,CD82
ENSG00000006118,TMEM132A
ENSG00000173442,EHBP1L1
ENSG00000137497,NUMA1
ENSG00000181924,COA4
ENSG00000087884,AAMDC
ENSG00000204381,LAYN
ENSG00000160584,SIK3
ENSG00000167283,ATP5MG
ENSG00000065675,PRKCQ
ENSG00000136770,DNAJC1
ENSG00000189180,ZNF33A
ENSG00000122861,PLAU
ENSG00000156384,SFR1
ENSG00000214413,BBIP1
ENSG00000150760,DOCK1
ENSG00000053702,NRIP2
ENSG00000177875,CCDC184
ENSG00000135472,FAIM2
ENSG00000257337,AC068888.1
ENSG00000123349,PFDN5
ENSG00000135390,ATP5MC2
ENSG00000197728,RPS26
ENSG00000196531,NACA
ENSG00000185633,NDUFA4L2
ENSG00000156076,WIF1
ENSG00000155957,TMBIM4
ENSG00000075415,SLC25A3
ENSG00000198598,MMP17
ENSG00000244754,N4BP2L2
ENSG00000179630,LACC1
ENSG00000139668,WDFY2
ENSG00000188243,COMMD6
ENSG00000126217,MCF2L
ENSG00000129559,NEDD8
ENSG00000129514,FOXA1
ENSG00000100941,PNN
ENSG00000185650,ZFP36L1
ENSG00000170348,TMED10
ENSG00000119699,TGFB3
ENSG00000183092,BEGAIN
ENSG00000078304,PPP2R5C
ENSG00000140264,SERF2
ENSG00000171877,FRMD5
ENSG00000069966,GNB5
ENSG00000185088,RPS27L
ENSG00000028528,SNX1
ENSG00000058335,RASGRF1
ENSG00000172379,ARNT2
ENSG00000182768,NGRN
ENSG00000140575,IQGAP1
ENSG00000162078,ZG16B
ENSG00000170537,TMC7
ENSG00000103496,STX4
ENSG00000166509,CLEC3A
ENSG00000108509,CAMTA2
ENSG00000132535,DLG4
ENSG00000072310,SREBF1
ENSG00000072134,EPN2
ENSG00000270885,RASL10B
ENSG00000277363,SRCIN1
ENSG00000243678,NME2
ENSG00000172809,RPL38
ENSG00000073350,LLGL2
ENSG00000141576,RNF157
ENSG00000132199,ENOSF1
ENSG00000101558,VAPA
ENSG00000101695,RNF125
ENSG00000119537,KDSR
ENSG00000187773,FAM69C
ENSG00000133313,CNDP2
ENSG00000101546,RBFA
ENSG00000125841,NRSN2
ENSG00000125820,NKX2-2
ENSG00000088367,EPB41L1
ENSG00000124134,KCNS1
ENSG00000075043,KCNQ2
ENSG00000115286,NDUFS7
ENSG00000167654,ATCAY
ENSG00000090661,CERS4
ENSG00000198258,UBL5
ENSG00000141837,CACNA1A
ENSG00000127220,ABHD8
ENSG00000130303,BST2
ENSG00000166398,KIAA0355
ENSG00000105707,HPN
ENSG00000086548,CEACAM6
ENSG00000076928,ARHGEF1
ENSG00000105723,GSK3A
ENSG00000080031,PTPRH
ENSG00000133265,HSPBP1
ENSG00000083845,RPS5
ENSG00000128203,ASPHD2
ENSG00000100302,RASD2
ENSG00000183741,CBX6
ENSG00000157557,ETS2
ENSG00000205581,HMGN1
ENSG00000197381,ADARB1
ENSG00000004455,AK2
ENSG00000116521,SCAMP3
ENSG00000151690,MFSD6
ENSG00000163069,SGCB
ENSG00000170561,IRX2
ENSG00000180573,HIST1H2AC
ENSG00000155660,PDIA4
ENSG00000172922,RNASEH2C
ENSG00000188385,JAKMIP3
ENSG00000139329,LUM
ENSG00000067836,ROGDI
ENSG00000167889,MGAT5B
ENSG00000269386,RAB11B-AS1
ENSG00000130304,SLC27A1
