# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000135269    7  115815547  115908837    300      19  35802      -1.0058    0.00036141      -1.0062
ENSG00000237813    7  115868314  116174519    896      42  35802     -0.48488    0.00036141     -0.48525
ENSG00000105971    7  115892434  116158595    790      37  35802      -0.4036    0.00036141     -0.40397
ENSG00000105974    7  116129839  116211233    242      22  35802    -0.093158    0.00036141     -0.09352
ENSG00000243220    7  116193648  116246288     93      18  35802      -1.1705    0.00036141      -1.1708
ENSG00000231210    7  116201014  116289874    115      19  35802      -1.4855    0.00036141      -1.4859
ENSG00000105976    7  116277444  116448440    277      35  35802     -0.22955    0.00036141     -0.22991
ENSG00000198898    7  116416124  116572103    272      20  35802      0.52501    0.00036141      0.52465
ENSG00000004866    7  116558292  116880157    455      53  35802      0.41362    0.00036141      0.41326
ENSG00000227199    7  116582500  116629388     54      14  35802      0.50343    0.00036141      0.50307
ENSG00000226367    7  116702126  116821534    188      19  35802      -0.5798    0.00036141     -0.58016
ENSG00000105989    7  116906685  116998343    171      30  35802      -0.8625    0.00036141     -0.86286
ENSG00000001626    7  117070838  117366025    459      26  35802      -0.3324    0.00036141     -0.33276
ENSG00000077063    7  117340705  117549193    424      56  35802       1.6593    0.00036141        1.659
ENSG00000128534    7  117789086  117842878    180       9  35802    0.0066333    0.00036141    0.0062719
ENSG00000106013    7  117819727  117892785    229      11  35802     -0.20555    0.00036141     -0.20591
ENSG00000233969    7  119773399  119836118     76       5  35802      -1.8861    0.00036141      -1.8864
ENSG00000184408    7  119878722  120400385    875      41  35802      -3.6954    0.00036141      -3.6957
ENSG00000106025    7  120417376  120533456    276      13  35802      0.33962    0.00036141      0.33926
ENSG00000071243    7  120555803  120627270    145      13  35802      0.75658    0.00036141      0.75622
ENSG00000106034    7  120593731  120947498    751      34  35802     0.025847    0.00036141     0.025486
ENSG00000002745    7  120930421  120991158    125      20  35802        1.001    0.00036141       1.0006
ENSG00000196937    7  120978905  121071418    210      20  35802      0.47617    0.00036141       0.4758
ENSG00000227743    7  121273388  121325414    210      19  35802      0.45334    0.00036141      0.45298
ENSG00000106278    7  121478143  121712090    537      37  35802      -1.4619    0.00036141      -1.4623
ENSG00000008311    7  121705701  121819334    204      22  35802      -1.0709    0.00036141      -1.0713
ENSG00000234418    7  121821401  121868491     90      12  35802      -1.5784    0.00036141      -1.5787
ENSG00000230316    7  121908712  121960131     96      22  35802       1.4406    0.00036141       1.4402
ENSG00000128610    7  121931448  121985745    144      19  35802        1.493    0.00036141       1.4927
ENSG00000240499    7  121933523  122090410    352      30  35802      0.45894    0.00036141      0.45858
ENSG00000081803    7  121948481  122561813   1385      63  35802     -0.69277    0.00036141     -0.69313
ENSG00000235631    7  122331718  122378021    108      16  35802       1.1591    0.00036141       1.1587
ENSG00000081800    7  122743585  122875040    298      24  35802     -0.87744    0.00036141      -0.8778
ENSG00000232524    7  123061683  123109910     64      12  35802      -1.1565    0.00036141      -1.1569
ENSG00000164675    7  123082454  123210131    205      18  35802     -0.47885    0.00036141     -0.47921
ENSG00000128609    7  123167051  123233309    141      18  35802       0.3471    0.00036141      0.34674
ENSG00000170807    7  123260861  123314344     79      12  35802       2.1558    0.00036141       2.1555
ENSG00000106299    7  123311989  123424121    253      14  35802       2.4617    0.00036141       2.4614
ENSG00000272686    7  123354122  123401220    103      10  35802       2.0265    0.00036141       2.0262
ENSG00000241345    7  123599676  123677713    187      18  35802     -0.44726    0.00036141     -0.44762
ENSG00000242593    7  123637259  124045172   1489      49  35802      -2.4138    0.00036141      -2.4142
ENSG00000234224    7  123660973  123708523    143      15  35802      0.36004    0.00036141      0.35968
ENSG00000241324    7  123967434  124024914    288      10  35802      -1.3518    0.00036141      -1.3522
ENSG00000170775    7  124376051  124440681    110      19  35802     -0.16793    0.00036141      -0.1683
ENSG00000128513    7  124452440  124605037    468       9  35802     -0.24958    0.00036141     -0.24994
ENSG00000224897    7  124534927  124829369    814      19  35802     -0.93527    0.00036141     -0.93563
ENSG00000237764    7  124777272  125029375    592      35  35802      -1.7443    0.00036141      -1.7446
ENSG00000219445    7  124859633  124939345    176      19  35802     -0.65834    0.00036141      -0.6587
ENSG00000227869    7  125036401  125116455    230      16  35802      -1.6604    0.00036141      -1.6608
ENSG00000197462    7  125522925  125583886    236      24  35802      -0.4254    0.00036141     -0.42576
ENSG00000179603    7  126068652  126928348   2191      61  35802      0.23896    0.00036141       0.2386
ENSG00000224138    7  126955182  127001577    112      14  35802        2.877    0.00036141       2.8766
ENSG00000048405    7  126976844  127106978    408      29  35802       2.3336    0.00036141       2.3332
ENSG00000004059    7  127193399  127241759    115      19  35802      0.37125    0.00036141      0.37089
ENSG00000106328    7  127196463  127252198    125      19  35802      0.69457    0.00036141      0.69421
ENSG00000179562    7  127210672  127268665    118      16  35802       1.0056    0.00036141       1.0053
ENSG00000106331    7  127240346  127290982     82      13  35802       2.5333    0.00036141       2.5329
ENSG00000197157    7  127257234  127742661    725      31  35802       3.3819    0.00036141       3.3816
ENSG00000128594    7  127657124  127707160     82      18  35802       4.2727    0.00036141       4.2723
ENSG00000174697    7  127846337  127907681    143      21  35802     -0.48947    0.00036141     -0.48984
ENSG00000272915    7  127894579  127939942     79      17  35802      -1.0666    0.00036141       -1.067
ENSG00000106344    7  127927738  128018962    191      30  35802      -0.2643    0.00036141     -0.26466
ENSG00000224940    7  127980379  128036739    128      30  35802       1.9272    0.00036141       1.9268
ENSG00000106348    7  128022331  128085306    205      27  35802       1.0047    0.00036141       1.0043
ENSG00000135245    7  128060903  128108472    159      24  35802      0.50506    0.00036141       0.5047
ENSG00000165055    7  128081783  128156656    269      27  35802      0.41585    0.00036141      0.41549
ENSG00000273270    7  128154070  128206123    244      26  35802      0.16515    0.00036141      0.16479
ENSG00000271553    7  128272097  128318210    166      13  35802      0.13925    0.00036141      0.13888
ENSG00000205085    7  128277342  128336929    218      16  35802     0.033936    0.00036141     0.033574
ENSG00000271344    7  128295505  128341771    179      15  35802     0.010359    0.00036141    0.0099971
ENSG00000135248    7  128314115  128381797    247      31  35802      0.39341    0.00036141      0.39305
ENSG00000128595    7  128344346  128421861    235      32  35802       1.2974    0.00036141       1.2971
ENSG00000128596    7  128395811  128472186    184      19  35802   -0.0044747    0.00036141   -0.0048361
ENSG00000128617    7  128402545  128450844    117      18  35802      0.34652    0.00036141      0.34615
ENSG00000128591    7  128435431  128509328    183      19  35802       0.2719    0.00036141      0.27154
ENSG00000128524    7  128467880  128515898    144      18  35802       1.7002    0.00036141       1.6998
ENSG00000272899    7  128475821  128522098    145      18  35802       1.9006    0.00036141       1.9002
ENSG00000135253    7  128492505  128585773    255      37  35802       1.6902    0.00036141       1.6899
ENSG00000128604    7  128542666  128600089    162      28  35802        1.273    0.00036141       1.2727
ENSG00000064419    7  128584948  128730198    378      30  35802       1.1082    0.00036141       1.1078
ENSG00000158457    7  128749712  128818671    212      33  35802     -0.37023    0.00036141     -0.37059
ENSG00000128602    7  128793713  128863386    189      24  35802      -1.5702    0.00036141      -1.5705
ENSG00000158467    7  128829864  129080052    503      26  35802      -1.5479    0.00036141      -1.5483
ENSG00000243230    7  128839616  128888386    115      17  35802      -1.0427    0.00036141      -1.0431
ENSG00000128578    7  129039274  129138240    181      20  35802      -1.4017    0.00036141      -1.4021
ENSG00000240204    7  129107320  129162773    143      24  35802      -1.7816    0.00036141       -1.782
ENSG00000106459    7  129216555  129406922    498      33  35802      -2.0951    0.00036141      -2.0954
ENSG00000273329    7  129234389  129286471    152      20  35802      -1.5297    0.00036141        -1.53
ENSG00000186591    7  129460572  129627789    552      27  35802      0.43821    0.00036141      0.43785
ENSG00000244036    7  129558074  129676391    421      38  35802       1.8402    0.00036141       1.8398
ENSG00000091732    7  129648126  129726291    184      21  35802       2.2343    0.00036141       2.2339
ENSG00000128607    7  129675350  129785560    264      26  35802       2.7151    0.00036141       2.7147
ENSG00000229196    7  129746571  129792455    138      19  35802       1.4595    0.00036141       1.4591
ENSG00000240571    7  129778558  129855201    185      26  35802     -0.83132    0.00036141     -0.83169
ENSG00000146842    7  129794555  129882610    198      23  35802       -2.427    0.00036141      -2.4274
ENSG00000165120    7  129812700  129866683    123      15  35802      -2.5708    0.00036141      -2.5712
ENSG00000158516    7  129871667  129939638    175      19  35802      -1.8592    0.00036141      -1.8595
ENSG00000128510    7  129897974  129974020    218      32  35802      0.19709    0.00036141      0.19673
ENSG00000158525    7  129949630  130018571    233      27  35802       1.3165    0.00036141       1.3161
ENSG00000091704    7  129985180  130037955    171      22  35802       1.2747    0.00036141       1.2744
ENSG00000106477    7  130023612  130117274    164      30  35802      0.20842    0.00036141      0.20806
ENSG00000106484    7  130091012  130156133    113      14  35802     -0.34591    0.00036141     -0.34627
ENSG00000259920    7  130111332  130159233    103      12  35802     -0.28026    0.00036141     -0.28062
ENSG00000270953    7  130112501  130158123    101      12  35802     -0.30964    0.00036141        -0.31
ENSG00000272701    7  130115883  130161024     89      12  35802     -0.22127    0.00036141     -0.22163
ENSG00000270823    7  130125635  130173268     59      10  35802      -0.1318    0.00036141     -0.13216
ENSG00000158623    7  130136089  130388598    302      18  35802     -0.67974    0.00036141      -0.6801
ENSG00000213265    7  130343488  130407268    141      19  35802      -1.0908    0.00036141      -1.0911
ENSG00000271522    7  130439967  130486483    132      15  35802     -0.69144    0.00036141      -0.6918
ENSG00000233559    7  130503479  130623408    253      32  35802      -1.0186    0.00036141       -1.019
ENSG00000226380    7  130551495  130633069    188      37  35802     -0.83443    0.00036141     -0.83479
ENSG00000273319    7  130586223  130634420     82      15  35802      -1.2202    0.00036141      -1.2206
ENSG00000271204    7  130604968  130651965     96      15  35802      -1.1717    0.00036141      -1.1721
ENSG00000128585    7  130759855  131191395   1013      93  35802      0.81536    0.00036141        0.815
ENSG00000273489    7  131168723  131217453    114      20  35802      -1.7467    0.00036141      -1.7471
ENSG00000128567    7  131175021  131277976    312      53  35802      -2.3998    0.00036141      -2.4001
ENSG00000221866    7  131798091  132368447   1573     131  35802       -1.146    0.00036141      -1.1464
ENSG00000225881    7  132408730  132455392     99      17  35802      0.48796    0.00036141       0.4876
ENSG00000106554    7  132459629  132801848    581      21  35802        1.568    0.00036141       1.5676
ENSG00000131558    7  132902829  133761342   1479      40  35802       2.0053    0.00036141       2.0049
ENSG00000155530    7  133777052  133959343    424      13  35802      0.80884    0.00036141      0.80848
ENSG00000231098    7  133934252  133980807     84       7  35802      -1.1411    0.00036141      -1.1414
ENSG00000205060    7  133964084  134036803    250      11  35802     -0.23696    0.00036141     -0.23732
ENSG00000273297    7  134091042  134152205    151      25  35802    -0.089759    0.00036141    -0.090121
ENSG00000085662    7  134117102  134179036    130      23  35802     -0.61821    0.00036141     -0.61857
ENSG00000198074    7  134177344  134236160    221      15  35802      -1.3066    0.00036141       -1.307
ENSG00000227471    7  134198888  134274627    321      18  35802      0.13525    0.00036141      0.13489
ENSG00000172331    7  134296560  134374565    274      19  35802      0.32344    0.00036141      0.32307
ENSG00000122786    7  134394003  134665479    752      56  35802       2.3748    0.00036141       2.3744
ENSG00000146856    7  134636259  134842715    435      18  35802      0.73987    0.00036141      0.73951
ENSG00000122783    7  134767115  134890547    338      13  35802      0.32242    0.00036141      0.32206
ENSG00000146859    7  134797824  134860967    169       9  35802      0.58628    0.00036141      0.58592
ENSG00000272941    7  134818155  134864299    124       9  35802      0.47804    0.00036141      0.47768
ENSG00000105875    7  134858590  134931316    158       8  35802     -0.51983    0.00036141     -0.52019
ENSG00000080802    7  135036547  135229875    353      28  35802      0.73011    0.00036141      0.72975
ENSG00000155561    7  135207667  135343505    436      22  35802      0.18208    0.00036141      0.18172
ENSG00000243317    7  135312244  135388166    228      23  35802    -0.078124    0.00036141    -0.078486
ENSG00000273219    7  135354285  135399589    129      20  35802      0.84481    0.00036141      0.84445
ENSG00000164707    7  135355985  135449006    276      27  35802      0.88719    0.00036141      0.88682
ENSG00000189320    7  135403096  135468594    196      32  35802      0.54163    0.00036141      0.54126
ENSG00000224746    7  135576203  135627629    122      30  35802      -1.0191    0.00036141      -1.0195
ENSG00000105887    7  135601509  135697101    319      23  35802      -1.0352    0.00036141      -1.0356
ENSG00000232053    7  135742673  136132174   1187      92  35802       2.0554    0.00036141        2.055
ENSG00000234352    7  136360306  136901854   1443      68  35802     -0.10818    0.00036141     -0.10854
ENSG00000181072    7  136518416  136715002    557      42  35802      0.88096    0.00036141       0.8806
ENSG00000105894    7  136902088  137063611    411      50  35802       4.0509    0.00036141       4.0505
ENSG00000228031    7  137019676  137074229    129      11  35802       5.1091    0.00036141       5.1088
ENSG00000157680    7  137055783  137566838    814      64  35802       3.4251    0.00036141       3.4247
ENSG00000182158    7  137549725  137721813    372      48  35802      0.17358    0.00036141      0.17322
ENSG00000122787    7  137652070  137812732    389      42  35802     -0.47779    0.00036141     -0.47815
ENSG00000122779    7  138110079  138284738    363      25  35802      0.61557    0.00036141      0.61521
ENSG00000157703    7  138269030  138421097    508      73  35802      0.01068    0.00036141     0.010319
ENSG00000105929    7  138381040  138519305    517      64  35802      -0.5202    0.00036141     -0.52057
ENSG00000214128    7  138447695  138532846    266      31  35802      0.22093    0.00036141      0.22057
ENSG00000122778    7  138506126  138701064    557      48  35802       1.7363    0.00036141        1.736
ENSG00000146858    7  138700452  138755775    168      11  35802       1.3068    0.00036141       1.3064
ENSG00000105939    7  138718266  138829465    294      31  35802       1.0672    0.00036141       1.0669
ENSG00000105948    7  138783490  138886732    215      15  35802     -0.72905    0.00036141     -0.72941
ENSG00000157741    7  138880102  139002982    154      14  35802      -1.3063    0.00036141      -1.3067
ENSG00000164898    7  138989203  139041065    125      10  35802      0.43379    0.00036141      0.43343
ENSG00000146963    7  138990105  139118198    339       9  35802      0.40798    0.00036141      0.40762
ENSG00000273391    7  139033778  139079312    136       4  35802      0.59561    0.00036141      0.59525
ENSG00000188883    7  139127436  139203458    242      36  35802     -0.16101    0.00036141     -0.16137
ENSG00000236279    7  139173602  139239730    146      25  35802     -0.93727    0.00036141     -0.93763
ENSG00000064393    7  139236316  139512577    471      49  35802       3.0949    0.00036141       3.0945
ENSG00000059377    7  139441850  139730125    633      80  35802        2.529    0.00036141       2.5287
ENSG00000059378    7  139713544  139798521    250      37  35802     -0.65978    0.00036141     -0.66014
ENSG00000006459    7  139774546  139911835    278      17  35802      -2.1409    0.00036141      -2.1413
ENSG00000157800    7  139983493  140139233    589      58  35802        1.853    0.00036141       1.8527
ENSG00000133606    7  140142840  140214369    260      24  35802      -1.1941    0.00036141      -1.1945
ENSG00000146966    7  140208220  140408793    429      33  35802       2.3441    0.00036141       2.3438
ENSG00000133597    7  140337953  140406061    113      12  35802      -1.0894    0.00036141      -1.0898
ENSG00000090266    7  140355577  140432590    135      12  35802     -0.92891    0.00036141     -0.92927
ENSG00000240889    7  140385136  140431877     68       8  35802     -0.49228    0.00036141     -0.49265
ENSG00000157764    7  140409127  140659564    390      13  35802      0.70627    0.00036141      0.70591
ENSG00000090263    7  140695854  140750028     88       9  35802       2.7954    0.00036141        2.795
ENSG00000261115    7  140739032  141190180    966      83  35802        1.179    0.00036141       1.1787
ENSG00000204990    7  141104183  141151190    120      24  35802     0.030594    0.00036141     0.030232
ENSG00000261797    7  141202498  141247983     70       9  35802     -0.98734    0.00036141     -0.98771
ENSG00000006530    7  141215989  141365044    222      14  35802      -1.1306    0.00036141       -1.131
ENSG00000261570    7  141219003  141286104    112       8  35802     -0.95258    0.00036141     -0.95294
ENSG00000244701    7  141342181  141391610     89      12  35802      -1.0759    0.00036141      -1.0763
ENSG00000257093    7  141346528  141436953    133      16  35802       -1.575    0.00036141      -1.5753
ENSG00000214102    7  141373153  141441071     78       9  35802      -1.5795    0.00036141      -1.5799
ENSG00000228775    7  141394138  141473146    118       5  35802      -1.2868    0.00036141      -1.2871
ENSG00000106028    7  141403121  141497722    164       5  35802      -1.2923    0.00036141      -1.2926
ENSG00000127364    7  141443242  141489235     98       2  35802      -1.1275    0.00036141      -1.1279
ENSG00000127366    7  141455017  141501166    102       2  35802      -1.1414    0.00036141      -1.1418
ENSG00000257335    7  141572613  141816547    467      55  35802      -1.9944    0.00036141      -1.9948
ENSG00000258227    7  141617157  141681807    112      12  35802     -0.47818    0.00036141     -0.47854
ENSG00000257743    7  141776549  141932124    413      48  35802     -0.76797    0.00036141     -0.76833
ENSG00000211750    7  142329198  142374710    126       9  35802      -2.0553    0.00036141      -2.0557
ENSG00000270672    7  142339104  142385550    141       9  35802      -2.0449    0.00036141      -2.0453
ENSG00000211751    7  142343572  142389076    146       9  35802      -1.9333    0.00036141      -1.9337
ENSG00000204983    7  142422319  142470923     89       8  35802      -1.9031    0.00036141      -1.9034
ENSG00000211772    7  142463725  142510432     97      10  35802      -1.5669    0.00036141      -1.5672
ENSG00000237254    7  142500271  142546084    164      11  35802     0.003604    0.00036141    0.0032426
ENSG00000106123    7  142517792  142578847    207      17  35802     -0.22523    0.00036141     -0.22559
ENSG00000165125    7  142558956  142618507    160      12  35802     -0.12573    0.00036141     -0.12609
ENSG00000127412    7  142595267  142665905    189      17  35802       0.5687    0.00036141      0.56834
ENSG00000197993    7  142628201  142694768    183      12  35802      0.95331    0.00036141      0.95295
ENSG00000159763    7  142794170  142846839    134      13  35802       1.3518    0.00036141       1.3514
ENSG00000197448    7  142906186  142977947     44      11  35802       3.3774    0.00036141       3.3771
ENSG00000178826    7  142942050  142995141     29      13  35802       2.6751    0.00036141       2.6747
ENSG00000231840    7  142942357  143019473     54      17  35802       2.9404    0.00036141         2.94
ENSG00000106144    7  142950308  143014789     40      13  35802       3.4269    0.00036141       3.4265
ENSG00000188037    7  142978219  143059176    143      31  35802       1.1775    0.00036141       1.1772
ENSG00000272619    7  143025992  143071322    111      20  35802      0.37981    0.00036141      0.37944
ENSG00000159784    7  143040493  143094863    135      38  35802      0.24806    0.00036141       0.2477
ENSG00000159840    7  143043173  143098204    133      39  35802      0.15345    0.00036141      0.15309
ENSG00000232533    7  143066785  143112588    122      33  35802     -0.70147    0.00036141     -0.70183
ENSG00000229153    7  143069906  143230542    431      48  35802      0.69736    0.00036141        0.697
ENSG00000146904    7  143077382  143140985    174      35  35802      0.50305    0.00036141      0.50269
ENSG00000170379    7  143283043  143437502     28       6  35802      -1.5573    0.00036141      -1.5577
ENSG00000198420    7  143538468  143634291    110      14  35802      0.40769    0.00036141      0.40733
ENSG00000221933    7  143736275  143782288    165      11  35802      0.91698    0.00036141      0.91662
ENSG00000244198    7  143856951  143987640     53       6  35802      0.98189    0.00036141      0.98152
ENSG00000213214    7  143873176  144026230     12       4  35802      0.43854    0.00036141      0.43818
ENSG00000212807    7  143919004  143964936      1       1  35802     -0.81769    0.00036141     -0.81805
ENSG00000244479    7  143938357  144088274     27       7  35802       -1.081    0.00036141      -1.0814
ENSG00000243896    7  143945700  143991815      1       1  35802     -0.81769    0.00036141     -0.81805
ENSG00000050327    7  144017381  144087725     25       7  35802       -0.983    0.00036141     -0.98336
ENSG00000106410    7  144084333  144142320    134      13  35802      0.51781    0.00036141      0.51745
ENSG00000196511    7  144139034  144568488   1115      62  35802     0.012292    0.00036141     0.011931
ENSG00000230746    7  145362975  145413462    154      19  35802      -1.5518    0.00036141      -1.5522
ENSG00000174469    7  145778453  148128090   8118     296  35802      0.22602    0.00036141      0.22566
ENSG00000236795    7  146768026  146829701    135      26  35802       1.5021    0.00036141       1.5017
ENSG00000055130    7  148360006  148508128    302      22  35802     -0.12063    0.00036141     -0.12099
ENSG00000273314    7  148383559  148430756     86      10  35802     -0.56722    0.00036141     -0.56758
ENSG00000106462    7  148494475  148616413    242      33  35802      0.26255    0.00036141      0.26219
ENSG00000155660    7  148690154  148760733    189      20  35802     -0.87749    0.00036141     -0.87785
ENSG00000197362    7  148756735  148822874    136      10  35802    -0.051559    0.00036141     -0.05192
ENSG00000197024    7  148788508  148890116    269      12  35802      0.14944    0.00036141      0.14908
ENSG00000204947    7  148789876  148858438    175      10  35802     0.083491    0.00036141     0.083129
ENSG00000170265    7  148857577  148933339    225      24  35802      0.40244    0.00036141      0.40208
ENSG00000170260    7  148901742  148962700    185      30  35802      0.22295    0.00036141      0.22259
ENSG00000204946    7  148924262  149004393    223      26  35802      -0.4241    0.00036141     -0.42446
ENSG00000228151    7  149060295  149108547    187      19  35802      -1.3529    0.00036141      -1.3532
ENSG00000261842    7  149084766  149131981    140      27  35802     -0.94473    0.00036141     -0.94509
ENSG00000196453    7  149118454  149193214    121      18  35802     -0.72275    0.00036141     -0.72311
ENSG00000181220    7  149159885  149229908    106      13  35802      -1.3896    0.00036141      -1.3899
ENSG00000133619    7  149376872  149441664    161      18  35802      0.26197    0.00036141      0.26161
ENSG00000197558    7  149438131  149541068    294      37  35802     0.096481    0.00036141      0.09612
ENSG00000181444    7  149451271  149505568    150      19  35802     0.046822    0.00036141      0.04646
ENSG00000106479    7  149500456  149574568    167      17  35802     -0.14674    0.00036141      -0.1471
ENSG00000171130    7  149535057  149587784    129      11  35802     -0.45702    0.00036141     -0.45738
ENSG00000273419    7  149545489  149594581    118       9  35802     -0.71501    0.00036141     -0.71538
ENSG00000273011    7  149552828  149598505    124      10  35802     -0.60987    0.00036141     -0.61023
ENSG00000204934    7  149554786  149612699    141      11  35802     -0.51459    0.00036141     -0.51495
ENSG00000273293    7  149568448  149613669    109      11  35802     -0.23249    0.00036141     -0.23285
ENSG00000106526    7  149931005  150055814    140      11  35802      -1.0706    0.00036141      -1.0709
ENSG00000127399    7  149984728  150045239     85       7  35802      -1.0604    0.00036141      -1.0608
ENSG00000188707    7  149991938  150039808     53       3  35802      -1.3684    0.00036141      -1.3687
ENSG00000106538    7  150025408  150073763    129       7  35802      -1.0501    0.00036141      -1.0505
ENSG00000214022    7  150030278  150081133    128       9  35802      -1.0683    0.00036141      -1.0687
ENSG00000196456    7  150030879  150119558    225      21  35802      0.56359    0.00036141      0.56323
ENSG00000239377    7  150066943  150115973    122      15  35802       1.0802    0.00036141       1.0798
ENSG00000242258    7  150095742  150155228    171      16  35802       1.9718    0.00036141       1.9715
ENSG00000171115    7  150112718  150186480    184      24  35802       1.4247    0.00036141       1.4243
ENSG00000179144    7  150176918  150228161    219      25  35802      -1.4907    0.00036141       -1.491
ENSG00000133574    7  150229365  150281041    286      13  35802      -2.3391    0.00036141      -2.3395
ENSG00000133561    7  150312463  150364473    202      17  35802      -2.7901    0.00036141      -2.7905
ENSG00000106560    7  150347785  150400729    172      18  35802      -2.6054    0.00036141      -2.6058
ENSG00000213203    7  150378645  150431372    140      16  35802      -2.3656    0.00036141       -2.366
ENSG00000196329    7  150384341  150457121    218      23  35802      -2.3756    0.00036141       -2.376
ENSG00000002933    7  150462491  150512208    203      31  35802      -1.9597    0.00036141        -1.96
ENSG00000106565    7  150478373  150533448    255      28  35802       -0.723    0.00036141     -0.72336
ENSG00000002726    7  150486715  150568592    384      31  35802      0.26886    0.00036141       0.2685
ENSG00000055118    7  150632049  150710403    164      27  35802     -0.76937    0.00036141     -0.76973
ENSG00000164867    7  150653083  150721676    145      28  35802     -0.86004    0.00036141      -0.8604
ENSG00000197150    7  150690510  150754869    138      31  35802     -0.06877    0.00036141    -0.069132
ENSG00000181652    7  150699297  150756586    130      29  35802      0.46744    0.00036141      0.46708
ENSG00000213199    7  150710379  150759843    105      22  35802      0.83045    0.00036141      0.83009
ENSG00000164889    7  150719297  150783614    147      26  35802       2.0135    0.00036141       2.0131
ENSG00000164885    7  150740899  150790617    108      17  35802       2.8595    0.00036141       2.8591
ENSG00000133612    7  150747918  150851523    228      30  35802        2.717    0.00036141       2.7167
ENSG00000244151    7  150761829  150808617    115      16  35802       3.1276    0.00036141       3.1273
ENSG00000164896    7  150763711  150812953    117      16  35802       2.9212    0.00036141       2.9208
ENSG00000164897    7  150768167  150815633    101      13  35802        2.756    0.00036141       2.7556
ENSG00000146926    7  150862785  150919919    158      31  35802      -1.1704    0.00036141      -1.1708
ENSG00000033100    7  150894575  150945908    132      17  35802      0.92272    0.00036141      0.92235
ENSG00000033050    7  150894923  150959316    171      21  35802      0.88237    0.00036141      0.88201
ENSG00000272661    7  150902485  150948058    124      16  35802      0.88015    0.00036141      0.87979
ENSG00000243018    7  150911411  150961476    144      20  35802      0.99799    0.00036141      0.99763
ENSG00000082014    7  150925850  151009982    242      34  35802      0.34316    0.00036141       0.3428
ENSG00000013374    7  151003785  151085535    285      44  35802     -0.35832    0.00036141     -0.35868
ENSG00000187260    7  151062995  151142813    256      42  35802      -1.5516    0.00036141       -1.552
ENSG00000127377    7  151115921  151172899    150      28  35802      0.64978    0.00036141      0.64942
ENSG00000106615    7  151153098  151252206    198      22  35802       2.5339    0.00036141       2.5335
ENSG00000106617    7  151243197  151609210   1223     143  35802     -0.54289    0.00036141     -0.54325
ENSG00000239911    7  151539127  151586299    158      31  35802      -2.4977    0.00036141      -2.4981
ENSG00000106648    7  151618464  151727019    393      41  35802      -1.8431    0.00036141      -1.8435
ENSG00000178234    7  151687759  151829425    148      12  35802       -1.445    0.00036141      -1.4453
ENSG00000229591    7  151807086  151853802     36       4  35802     -0.66793    0.00036141     -0.66829
ENSG00000055609    7  151822010  152168090    242       9  35802      -1.4267    0.00036141       -1.427
ENSG00000261455    7  152125871  152172634     65       6  35802      -1.9447    0.00036141       -1.945
ENSG00000196584    7  152331864  152408250    270      27  35802       1.1234    0.00036141        1.123
ENSG00000133627    7  152421834  152562463    366      25  35802      -1.2861    0.00036141      -1.2865
ENSG00000234722    7  153087005  153146048    176      13  35802      0.44076    0.00036141       0.4404
ENSG00000130226    7  153549182  154695995   3351     274  35802      0.85782    0.00036141      0.85746
ENSG00000214106    7  154685208  154751618    197      28  35802        2.472    0.00036141       2.4716
ENSG00000273183    7  154713139  154758817     78       7  35802       1.9595    0.00036141       1.9592
ENSG00000157212    7  154725397  154829794    188      11  35802       2.5128    0.00036141       2.5125
ENSG00000273344    7  154760158  154807413     83       7  35802       2.2215    0.00036141       2.2212
ENSG00000157219    7  154827034  154887459    174      13  35802       3.0631    0.00036141       3.0627
ENSG00000220575    7  154848777  154898267    196      11  35802       2.4483    0.00036141       2.4479
ENSG00000186480    7  155054486  155111945    229      33  35802     -0.41378    0.00036141     -0.41414
ENSG00000273117    7  155077628  155124251    234      25  35802     -0.69632    0.00036141     -0.69668
ENSG00000204960    7  155139680  155195629    325      38  35802     -0.17793    0.00036141     -0.17829
ENSG00000218672    7  155139771  155199051    343      40  35802     -0.26823    0.00036141     -0.26859
ENSG00000164778    7  155215824  155267526    226      42  35802      0.17578    0.00036141      0.17542
ENSG00000146910    7  155256901  155361557    333      67  35802      0.89728    0.00036141      0.89692
ENSG00000216895    7  155393925  155472899    185      14  35802       1.7192    0.00036141       1.7189
ENSG00000184863    7  155402145  155584179    438      13  35802       1.5295    0.00036141       1.5291
ENSG00000164690    7  155582680  155639967    182      26  35802     -0.50832    0.00036141     -0.50868
ENSG00000204876    7  155720326  155769037    219      30  35802      0.34425    0.00036141      0.34389
ENSG00000228569    7  156215217  156263527    169      29  35802      0.54588    0.00036141      0.54552
ENSG00000233878    7  156220483  156273282    187      32  35802      0.54694    0.00036141      0.54658
ENSG00000182648    7  156254890  156468286    737      84  35802      0.26948    0.00036141      0.26912
ENSG00000105982    7  156397975  156479824    247      36  35802       -3.017    0.00036141      -3.0173
ENSG00000224903    7  156436879  156485387    113      17  35802      -2.0175    0.00036141      -2.0179
ENSG00000105983    7  156451646  156720924    895      30  35802      -1.0903    0.00036141      -1.0907
ENSG00000146909    7  156707417  156775876    386      25  35802     -0.36824    0.00036141      -0.3686
